Unnamed: 0,match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
74,2334331,2019-06-18 13:15,6665,5752,astralis,cloud9,16,9,0,1,2,31,1,1,27.96501269,4.389396172,26.2351584,4.370557112,0.674423916,1033.542271,1043.763194,0.485295151,150,37,67,23,23,0.652173913,0,11,22,0.5,0,20,2,1.0,0.603988604,1.150909091,0.22474718,13.78787879,2.625718669,1.242424242,0.954425197,1.150606061,0.224677269,75.95818182,8.513245813,73.84787879,9.23771576,0.651515152,0.379090788,0.994210526,0.230635639,12.21052632,3.570035344,1.631578947,1.422026956,0.994421053,0.230359517,72.04473684,8.533860031,65.99684211,8.813037622,0.618421053,0.352327048,2.0,0.5,0.5416666666666666,8.0,0.875,0.6201923076923077,6.0,0.6666666666666666,0.5555555555555556,5.0,0.4,0.5230769230769231,0.0,0.0,0.0,1.0,0.0,0.4482758620689655,11.0,0.7272727272727273,0.5408163265306123,4.0,0.5,0.4329896907216495,9.0,0.4444444444444444,0.5128205128205128,6.0,0.0,0.3924050632911392,5.0,0.4,0.4890510948905109,1.0,0.0,0.2727272727272727,6.0,0.1666666666666666,0.4144736842105263,7.0,0.8571428571428571,0.6022099447513812,-3.0,0.0,3.0,83,14,1,0.152173913,0,-9,0.1566985649999999,-0.005888459,1.577352470000001,-0.944316675,-0.3891547049999999,-0.4676017590000001,0.1561850079999999,-0.005682248,3.913444979999994,-0.0206142180000004,7.851036679999993,0.4246781380000008,0.0330940989999999,0.02676374,-2.0,0.0,0.1086769759450171,-1.0,0.4305555555555556,0.1073717948717949,0.0,0.6666666666666666,0.1631504922644163,0.0,0.0,0.0340258281864121,-1.0,0.0,-0.2727272727272727,-5.0,-0.1666666666666666,0.0338021778584392,4.0,-0.1298701298701298,-0.0613936182207689
75,2334332,2019-06-18 13:20,7175,8902,heroic,detona,16,8,0,1,29,59,1,1,29.81405847,4.40940167,26.04804848,7.864738745,0.782247165,976.5767792,952.0,0.535309953,40,11,79,3,27,0.518518519,1,5,2,0.5,1,54,0,0.0,0.0,1.078245614,0.181621573,13.40350877,3.796857653,1.561403509,1.389402798,1.077929825,0.18243344,74.51578947,6.935709515,71.11333333,7.264809033,0.535087719,0.361037116,1.104,0.107070071,15.4,2.059126028,2.2,1.939071943,1.1056,0.106533751,75.704,4.512886438,72.42,6.663440553,0.6,0.374165739,17.0,0.5882352941176471,0.5347222222222222,6.0,0.6666666666666666,0.5652173913043478,12.0,0.6666666666666666,0.5303030303030303,10.0,0.4,0.4703703703703704,2.0,1.0,0.6153846153846154,3.0,0.3333333333333333,0.449438202247191,5.0,1.0,0.5512820512820513,2.0,0.5,0.4827586206896552,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4666666666666667,1.0,0.0,0.4285714285714285,7.0,5.0,3.0,-39,8,25,0.018518519,0,-49,-0.025754386,0.074551502,-1.99649123,1.737731625,-0.6385964910000002,-0.549669145,-0.0276701749999999,0.075899689,-1.188210529999992,2.4228230770000003,-1.3066666699999985,0.6013684799999996,-0.064912281,-0.013128623,15.0,0.088235294117647,0.051963601532567,5.0,-0.3333333333333333,-0.1014492753623188,12.0,0.6666666666666666,0.5303030303030303,10.0,0.4,0.4703703703703704,2.0,1.0,0.6153846153846154,2.0,0.3333333333333333,-0.0172284644194756,4.0,1.0,0.1227106227106227
76,2334333,2019-06-18 14:30,6667,4863,faze,tyloo,16,12,1,1,6,46,1,1,27.20428646,4.300929019,23.33973451,5.623581818,0.824995737,1019.293996,1019.185215,0.500156549,36,9,0,1,29,0.482758621,0,16,13,0.384615385,1,11,0,0.0,0.0,1.094038462,0.233182494,13.98076923,4.078510214,1.173076923,0.914018049,1.094384615,0.232949661,75.10576923,8.705421243,69.93538462,8.625337109,0.576923077,0.345083816,1.035,0.207409619,12.46875,3.220873086,1.53125,1.224346127,1.0350625,0.207410815,72.311875,8.447745053,69.935625,7.70912079,0.59375,0.340897254,7.0,0.4285714285714285,0.4887640449438202,4.0,0.25,0.4814814814814814,7.0,0.7142857142857143,0.5875706214689266,9.0,0.4444444444444444,0.4716157205240174,1.0,0.0,0.4074074074074074,5.0,0.2,0.4962962962962963,18.0,0.7222222222222222,0.5762376237623762,8.0,0.375,0.5128205128205128,9.0,0.5555555555555556,0.5133928571428571,5.0,0.2,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.5321100917431193,6.0,0.3333333333333333,0.5123456790123457,3.0,2.0,1.0,36,8,16,0.098143236,-1,5,0.0590384620000001,0.025772875,1.51201923,0.8576371279999995,-0.358173077,-0.3103280779999999,0.059322115,0.025538846,2.7938942300000065,0.2576761899999997,-0.0002403800000081,0.916216319,-0.0168269229999999,0.004186562,-1.0,0.0535714285714285,-0.0240564678766925,-5.0,-0.3055555555555556,-0.0319113756613756,2.0,0.5142857142857142,0.2346294449983383,9.0,0.4444444444444444,0.4716157205240174,1.0,0.0,0.4074074074074074,1.0,-0.55,-0.035813795446823,12.0,0.3888888888888889,0.0638919447500304
77,2334334,2019-06-18 14:20,7533,5973,north,liquid,16,13,1,1,8,1,1,1,29.94084672,3.864683863,30.49694126,3.2541213,0.436368948,966.4739767,1028.990147,0.410990551,40,17,149,53,24,0.583333333,2,7,43,0.627906977,0,5,2,0.0,0.417989418,1.074074074,0.225696605,13.88888889,4.219297232,1.018518519,0.971648861,1.074296296,0.22590867,72.67962963,8.744418318,69.99925926,9.681559381,0.453703704,0.363477526,1.140533333,0.224213549,13.30666667,3.386141692,1.52,1.247504175,1.140746667,0.224520769,76.4784,7.822177538,72.104,8.170976278,0.513333333,0.336386022,10.0,0.2,0.4124513618677042,9.0,0.6666666666666666,0.51440329218107,10.0,0.7,0.5625,11.0,0.5454545454545454,0.5132450331125827,0.0,0.0,0.0,6.0,0.6666666666666666,0.4657534246575342,7.0,0.8571428571428571,0.6020408163265306,13.0,0.6153846153846154,0.540625,9.0,0.7777777777777778,0.5622317596566524,19.0,0.8421052631578947,0.5979166666666667,13.0,0.6153846153846154,0.5344827586206896,4.0,0.5,0.5137614678899083,0.0,0.0,0.0,14.0,0.7142857142857143,0.5821727019498607,-4.0,-3.0,-3.0,-109,-36,-19,-0.0445736439999999,2,2,-0.0664592589999999,0.0014830559999999,0.5822222200000002,0.8331555399999999,-0.5014814810000001,-0.2758553139999999,-0.0664503709999999,0.0013879009999999,-3.79877037,0.9222407799999992,-2.104740739999997,1.510583103,-0.0596296289999999,0.0270915039999999,-3.0,-0.4153846153846154,-0.1281736381322957,0.0,-0.1111111111111111,-0.0478284674755824,-9.0,-0.1421052631578947,-0.0354166666666666,-2.0,-0.06993006993007,-0.0212377255081068,-4.0,-0.5,-0.5137614678899083,6.0,0.6666666666666666,0.4657534246575342,-7.0,0.1428571428571428,0.0198681143766699
78,2334335,2019-06-18 15:40,5310,6290,hellraisers,luminosity,16,7,0,1,25,44,1,1,25.24346136,4.139753236,25.10821574,4.496275052,0.514198726,995.3207306,1060.507264,0.407274532,56,15,132,28,17,0.470588235,2,4,17,0.411764706,0,9,0,0.0,0.0,1.000731707,0.232288616,12.80487805,4.743259722,1.609756098,1.123540762,1.00097561,0.232039577,70.54292683,9.903939163,67.4604878,9.778272068,0.475609756,0.365446928,1.0375,0.203906451,13.79545455,4.469998706,1.363636364,1.149919149,1.036954545,0.203844633,73.48181818,7.872819546,69.04818182,8.374078314,0.431818182,0.330132706,9.0,0.4444444444444444,0.4747081712062256,8.0,0.5,0.504950495049505,5.0,1.0,0.5763888888888888,6.0,0.3333333333333333,0.4404761904761904,1.0,1.0,0.6153846153846154,8.0,0.25,0.4240837696335078,4.0,0.0,0.3263157894736842,5.0,0.4,0.4817518248175182,14.0,0.2857142857142857,0.4230769230769231,8.0,0.75,0.5220883534136547,0.0,0.0,0.0,1.0,1.0,0.5517241379310345,6.0,0.5,0.5123456790123457,5.0,0.4,0.4812030075187969,0.0,2.0,1.0,-76,-13,0,0.058823529,2,-5,-0.0367682930000001,0.028382165,-0.9905765000000012,0.2732610160000002,0.2461197340000001,-0.026378387,-0.0359789349999999,0.028194944,-2.938891350000006,2.0311196170000008,-1.5876940200000007,1.4041937539999996,0.043791574,0.035314222,4.0,0.0444444444444444,-0.0070436536112926,-6.0,0.2142857142857143,0.0818735719725818,-3.0,0.25,0.0543005354752341,6.0,0.3333333333333333,0.4404761904761904,0.0,0.0,0.0636604774535809,2.0,-0.25,-0.0882619093788378,-1.0,-0.4,-0.1548872180451127
79,2334336,2019-06-18 15:45,4494,9215,mouz,mibr,16,8,0,1,14,10,1,1,30.0803854,4.54109358,28.87706704,3.872718857,0.625769993,1007.53611,1074.93078,0.404209712,92,18,118,42,16,0.6875,2,7,32,0.5625,0,11,2,0.0,0.424015009,1.143529412,0.262363492,12.73529412,3.928095059,1.235294118,1.139112749,1.143588235,0.263493176,76.35470588,10.11273432,72.45176471,10.03335158,0.544117647,0.329162195,1.095862069,0.259130073,13.5862069,3.4940071,1.362068966,1.170002592,1.096275862,0.25941325,75.13793103,9.307539169,70.66,10.05518909,0.525862069,0.35260623,7.0,0.5714285714285714,0.5681818181818182,6.0,0.5,0.55,4.0,0.5,0.4845360824742268,4.0,0.75,0.6288659793814433,0.0,0.0,0.0,8.0,1.0,0.6095238095238096,5.0,0.4,0.4205607476635514,13.0,0.6153846153846154,0.5327635327635327,7.0,0.4285714285714285,0.457286432160804,14.0,0.6428571428571429,0.5608308605341247,8.0,0.375,0.455,2.0,1.0,0.6153846153846154,8.0,0.375,0.4648648648648649,3.0,0.3333333333333333,0.4084507042253521,-4.0,1.0,3.0,-26,-24,-16,0.125,2,-4,0.0476673429999998,0.0032334189999999,-0.8509127799999998,0.4340879589999997,-0.1267748479999999,-0.0308898429999999,0.047312373,0.004079926,1.216774849999993,0.8051951509999995,1.7917647100000096,-0.021837510000001,0.0182555779999999,-0.023444035,-6.0,-0.043956043956044,0.0354182854182855,-1.0,0.0714285714285714,0.092713567839196,-10.0,-0.1428571428571429,-0.0762947780598978,-4.0,0.375,0.1738659793814432,-2.0,-1.0,-0.6153846153846154,0.0,0.625,0.1446589446589447,2.0,0.0666666666666667,0.0121100434381992
80,2334337,2019-06-18 16:45,8008,4991,grayhound,fnatic,0,2,0,3,19,7,1,1,26.93115841,5.877526145,27.87971221,3.713978295,0.408052334,1055.6022,994.7905614,0.586632112,73,10,149,42,9,0.444444444,0,0,27,0.555555556,0,0,3,0.333333333,0.360846561,1.054444444,0.219170715,14.16666667,4.46280928,1.388888889,1.296957503,1.053888889,0.219341917,73.74,7.964699897,69.28111111,8.97594185,0.416666667,0.300462606,1.074202899,0.205732384,13.63768116,3.603424356,1.623188406,1.31987537,1.074492754,0.205546964,75.38231884,8.33453617,69.50985507,8.276925581,0.463768116,0.29877577,4.0,0.5,0.4636363636363636,3.0,0.6666666666666666,0.5222222222222223,7.0,0.5714285714285714,0.5,2.0,0.5,0.58,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.484375,15.0,0.6,0.5432098765432098,13.0,0.4615384615384615,0.5043988269794721,9.0,0.4444444444444444,0.5239852398523985,13.0,0.4615384615384615,0.4795640326975476,2.0,0.0,0.3469387755102041,7.0,0.8571428571428571,0.5810055865921788,5.0,0.4,0.4861111111111111,-7.0,2.0,-3.0,-76,-32,-18,-0.1111111119999999,0,0,-0.019758455,0.0134383309999999,0.52898551,0.859384924,-0.2342995169999999,-0.022917867,-0.020603865,0.0137949529999999,-1.6423188400000015,-0.3698362729999997,-0.2287439600000027,0.6990162689999995,-0.047101449,0.001686836,-11.0,-0.0999999999999999,-0.0795735129068462,-10.0,0.205128205128205,0.0178233952427501,-2.0,0.1269841269841269,-0.0239852398523985,-11.0,0.0384615384615384,0.1004359673024523,-2.0,0.0,-0.3469387755102041,-7.0,-0.8571428571428571,-0.5810055865921788,-3.0,0.0999999999999999,-0.0017361111111111
81,2334338,2019-06-18 16:55,6673,5995,nrg,g2,2,1,1,3,9,15,1,1,27.8540426,3.372343429,28.29862209,3.316870336,0.447677427,1051.945438,1015.231976,0.55263914,4,3,88,30,35,0.514285714,1,0,29,0.620689655,2,0,3,0.333333333,0.364359974,1.09109375,0.217062183,13.5625,3.673703002,1.6875,1.285435238,1.09084375,0.21659692,74.8075,8.037150848,70.995,8.333881149,0.484375,0.374674338,1.10546875,0.232277647,13.890625,4.437472491,1.703125,1.181626098,1.10525,0.232181637,75.6146875,8.595223413,70.8534375,9.348090751,0.5390625,0.345785875,15.0,0.6666666666666666,0.5660377358490566,8.0,0.125,0.4120603015075377,10.0,0.4,0.4573378839590443,8.0,0.625,0.5398230088495575,2.0,0.0,0.4385964912280701,13.0,0.9230769230769232,0.6190476190476191,4.0,0.75,0.5178571428571429,0.0,0.0,0.0,11.0,0.4545454545454545,0.5091463414634146,8.0,0.625,0.5714285714285714,13.0,0.6153846153846154,0.5344827586206896,1.0,0.0,0.4482758620689655,14.0,0.5,0.5283505154639175,14.0,0.5714285714285714,0.5445026178010471,-1.0,2.0,-1.0,-84,-27,6,-0.1064039409999999,-1,0,-0.014375,-0.015215464,-0.328125,-0.7637694890000004,-0.015625,0.10380914,-0.0144062500000001,-0.0155847169999999,-0.8071874999999977,-0.5580725649999998,0.1415625000000062,-1.014209602000001,-0.0546875,0.0288884629999999,15.0,0.6666666666666666,0.5660377358490566,-3.0,-0.3295454545454545,-0.0970860399558769,2.0,-0.2249999999999999,-0.114090687469527,-5.0,0.0096153846153845,0.0053402502288678,1.0,0.0,-0.0096793708408953,-1.0,0.4230769230769231,0.0906971035837015,-10.0,0.1785714285714286,-0.0266454749439042
82,2334339,2019-06-18 19:05,8902,5752,detona,cloud9,0,2,0,3,59,31,1,1,26.04804848,7.864738745,26.2351584,4.370557112,0.484490853,952.0,1043.763194,0.370929479,79,4,67,24,3,0.666666667,2,0,23,0.52173913,1,0,0,0.0,0.0,1.06,0.138684294,15.0,2.081665999,2.0,1.825741858,1.062,0.137704999,74.34,5.12584302,69.65333333,8.676025716,0.5,0.40824829,0.991025641,0.228504557,12.1025641,3.586262048,1.615384615,1.407222845,0.991384615,0.228156111,72.13076923,8.440419052,65.88410256,8.727032191,0.602564103,0.361256482,2.0,0.5,0.4827586206896552,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4666666666666667,2.0,0.0,0.3846153846153846,4.0,0.5,0.4329896907216495,10.0,0.4,0.4980694980694981,6.0,0.0,0.3924050632911392,5.0,0.4,0.4890510948905109,1.0,0.0,0.2727272727272727,6.0,0.1666666666666666,0.4144736842105263,7.0,0.8571428571428571,0.6022099447513812,-7.0,-2.0,-1.0,12,-20,-20,0.1449275369999999,1,0,0.068974359,-0.0898202629999999,2.8974359,-1.504596049,0.384615385,0.418519013,0.070615385,-0.090451112,2.209230770000005,-3.314576032,3.769230769999993,-0.0510064749999994,-0.1025641029999999,0.046991808,-2.0,0.0,0.0497689299680056,-9.0,0.6,0.1685971685971685,-6.0,0.0,-0.3924050632911392,-5.0,-0.4,-0.4890510948905109,-1.0,0.0,-0.2727272727272727,-5.0,-0.1666666666666666,0.0521929824561403,-5.0,-0.8571428571428571,-0.2175945601359966
83,2334340,2019-06-18 21:10,7175,6665,heroic,astralis,0,2,0,3,29,2,1,1,29.81405847,4.40940167,27.96501269,4.389396172,0.684578638,976.5767792,1033.542271,0.418746871,40,12,150,38,27,0.481481481,0,0,24,0.625,0,0,0,0.0,0.0,1.082241379,0.182558853,13.36206897,3.776964097,1.586206897,1.390044439,1.082,0.183445942,74.67172414,6.975720489,71.30965517,7.352850014,0.543103448,0.362991436,1.155294118,0.222845704,13.88235294,2.643134346,1.294117647,0.986062036,1.154941176,0.222745032,76.24058824,8.542575015,74.07588235,9.194620908,0.661764706,0.378087063,17.0,0.5882352941176471,0.5347222222222222,6.0,0.6666666666666666,0.5652173913043478,12.0,0.6666666666666666,0.5303030303030303,10.0,0.4,0.4703703703703704,2.0,1.0,0.6153846153846154,3.0,0.3333333333333333,0.449438202247191,6.0,1.0,0.5666666666666667,2.0,0.5,0.5416666666666666,9.0,0.8888888888888888,0.6223175965665236,6.0,0.6666666666666666,0.5555555555555556,5.0,0.4,0.5230769230769231,0.0,0.0,0.0,1.0,0.0,0.4482758620689655,11.0,0.7272727272727273,0.5408163265306123,3.0,3.0,-1.0,-110,-26,3,-0.143518519,0,0,-0.0730527389999999,-0.040286851,-0.5202839700000013,1.133829751,0.2920892500000001,0.403982403,-0.0729411759999998,-0.03929909,-1.568864099999999,-1.5668545260000002,-2.7662271800000013,-1.8417708939999988,-0.118661258,-0.015095627,15.0,0.088235294117647,-0.0069444444444444,-3.0,-0.2222222222222222,-0.0571002052621758,6.0,0.0,-0.0252525252525253,5.0,0.0,-0.0527065527065527,2.0,1.0,0.6153846153846154,2.0,0.3333333333333333,0.0011623401782254,-5.0,0.2727272727272727,0.0258503401360543
85,2334342,2019-06-19 12:00,5973,4863,liquid,tyloo,2,0,1,3,1,46,1,1,26.52640553,3.548972087,22.79504348,5.534411947,0.827620498,1027.974781,1024.094231,0.505584327,150,54,1,2,44,0.613636364,0,1,14,0.357142857,0,1,0,0.0,0.0,1.138815789,0.223229685,13.30263158,3.363972185,1.513157895,1.240685518,1.139052632,0.223520745,76.39552632,7.803619672,72.09921053,8.117147827,0.513157895,0.334169082,1.034242424,0.204287829,12.63636364,3.310389356,1.545454545,1.208327396,1.034242424,0.204296729,72.41454545,8.339014218,69.91575758,7.59224925,0.590909091,0.336076864,13.0,0.6153846153846154,0.540625,9.0,0.7777777777777778,0.5622317596566524,19.0,0.8421052631578947,0.5979166666666667,13.0,0.6153846153846154,0.5344827586206896,4.0,0.5,0.5137614678899083,0.0,0.0,0.0,15.0,0.6666666666666666,0.5721649484536082,8.0,0.375,0.5128205128205128,9.0,0.5555555555555556,0.5133928571428571,5.0,0.2,0.3529411764705882,0.0,0.0,0.0,1.0,0.0,0.4285714285714285,4.0,0.75,0.5321100917431193,6.0,0.3333333333333333,0.5123456790123457,4.0,5.0,5.0,149,52,30,0.256493507,0,0,0.1045733649999998,0.018941856,0.6662679399999991,0.0535828290000002,-0.0322966499999999,0.0323581219999999,0.1048102079999999,0.0192240159999999,3.980980869999996,-0.5353945460000009,2.183452949999989,0.5248985770000001,-0.077751196,-0.0019077819999999,5.0,0.2403846153846154,0.0278044871794872,0.0,0.2222222222222222,0.0488389025137953,14.0,0.6421052631578947,0.2449754901960784,13.0,0.6153846153846154,0.5344827586206896,3.0,0.5,0.0851900393184797,-4.0,-0.75,-0.5321100917431193,9.0,0.3333333333333333,0.0598192694412624
86,2334343,2019-06-19 12:00,6290,9215,luminosity,mibr,0,2,0,3,44,10,1,1,26.30900717,4.616409267,29.73677476,3.814038085,0.180797658,1054.58001,1068.972877,0.479298839,133,29,119,43,18,0.444444444,1,1,33,0.575757576,1,1,2,1.0,0.68115942,1.033333333,0.203513581,13.71111111,4.455320027,1.355555556,1.138333198,1.032844444,0.203402388,73.40711111,7.800608701,68.86666667,8.367589325,0.433333333,0.326598632,1.090847458,0.259747518,13.50847458,3.514487601,1.372881356,1.162963851,1.091288136,0.259995244,74.90135593,9.402558515,70.45084746,10.09605617,0.525423729,0.349621209,6.0,0.3333333333333333,0.45625,14.0,0.2857142857142857,0.4230769230769231,8.0,0.75,0.5220883534136547,0.0,0.0,0.0,1.0,1.0,0.5517241379310345,6.0,0.5,0.5123456790123457,5.0,0.4,0.4812030075187969,13.0,0.6153846153846154,0.5327635327635327,8.0,0.375,0.4439461883408072,14.0,0.6428571428571429,0.5608308605341247,8.0,0.375,0.455,2.0,1.0,0.6153846153846154,8.0,0.375,0.4648648648648649,3.0,0.3333333333333333,0.4084507042253521,-3.0,0.0,-3.0,14,-14,-15,-0.131313132,0,0,-0.0575141249999999,-0.056233937,0.2026365299999994,0.940832426,-0.0173257999999998,-0.024630653,-0.0584436919999999,-0.056592856,-1.4942448199999916,-1.601949814000001,-1.584180790000005,-1.7284668449999998,-0.092090396,-0.0230225769999999,-7.0,-0.2820512820512821,-0.0765135327635327,6.0,-0.0892857142857143,-0.0208692652638841,-6.0,0.1071428571428571,-0.03874250712047,-8.0,-0.375,-0.455,-1.0,0.0,-0.0636604774535809,-2.0,0.125,0.0474808141474808,2.0,0.0666666666666667,0.0727523032934448
87,2334344,2019-06-19 14:05,4991,7175,fnatic,heroic,1,2,0,3,7,29,1,1,27.03750196,3.654312516,26.62617888,4.088876833,0.545365367,990.6057459,962.6314556,0.540171468,150,43,41,13,28,0.571428571,1,1,28,0.464285714,0,1,1,1.0,0.695652174,1.075633803,0.203128575,13.63380282,3.553373468,1.591549296,1.317033209,1.075887324,0.202919227,75.38507042,8.23826641,69.59183099,8.186826641,0.464788732,0.306317791,1.073166667,0.186346377,13.18333333,3.836194584,1.566666667,1.382831234,1.0729,0.187190963,74.37133333,7.057689298,71.02,7.504623464,0.533333333,0.363623737,15.0,0.6,0.5432098765432098,13.0,0.4615384615384615,0.5043988269794721,9.0,0.4444444444444444,0.5239852398523985,13.0,0.4615384615384615,0.4795640326975476,2.0,0.0,0.3469387755102041,8.0,0.875,0.5769230769230769,6.0,0.5,0.5029239766081871,17.0,0.5882352941176471,0.5347222222222222,7.0,0.5714285714285714,0.532608695652174,12.0,0.6666666666666666,0.5303030303030303,10.0,0.4,0.4703703703703704,3.0,0.6666666666666666,0.52,3.0,0.3333333333333333,0.449438202247191,6.0,1.0,0.5666666666666667,0.0,-1.0,-1.0,109,30,0,0.1071428569999999,1,0,0.0024671360000001,0.0167821979999999,0.4504694899999997,-0.2828211159999996,0.0248826289999999,-0.0657980249999998,0.002987324,0.015728264,1.0137370900000064,1.180577112,-1.4281690099999906,0.6822031769999999,-0.0685446009999999,-0.0573059459999999,-2.0,0.0117647058823529,0.0084876543209876,6.0,-0.1098901098901098,-0.0282098686727018,-3.0,-0.2222222222222222,-0.0063177904506317,3.0,0.0615384615384615,0.0091936623271772,-1.0,-0.6666666666666666,-0.1730612244897959,5.0,0.5416666666666667,0.1274848746758858,0.0,-0.5,-0.0637426900584795
88,2334345,2019-06-19 14:25,7533,6667,north,faze,1,2,0,3,8,6,1,1,30.25316226,3.825498572,27.39839543,4.098026897,0.782971516,972.2914501,1019.175132,0.432935531,41,18,37,10,25,0.6,3,1,30,0.5,1,1,2,1.0,0.605714286,1.074,0.223636068,13.92727273,4.190268143,1.036363636,0.97166467,1.074254545,0.223845744,72.65163636,8.66700048,70.04327273,9.598592142,0.454545455,0.360211141,1.095471698,0.231203301,13.90566038,4.075995773,1.188679245,0.912318295,1.095735849,0.230947201,75.25773585,8.692257809,69.9909434,8.552967104,0.575471698,0.341972999,10.0,0.2,0.4124513618677042,9.0,0.6666666666666666,0.51440329218107,10.0,0.7,0.5625,11.0,0.5454545454545454,0.5132450331125827,0.0,0.0,0.0,6.0,0.6666666666666666,0.4657534246575342,8.0,0.875,0.5955555555555555,7.0,0.4285714285714285,0.4887640449438202,4.0,0.25,0.4814814814814814,7.0,0.7142857142857143,0.5875706214689266,9.0,0.4444444444444444,0.4716157205240174,2.0,0.5,0.4909090909090909,5.0,0.2,0.4962962962962963,18.0,0.7222222222222222,0.5762376237623762,3.0,1.0,-1.0,4,8,-5,0.0999999999999999,2,0,-0.021471698,-0.007567233,0.0216123499999998,0.1142723700000001,-0.1523156090000001,0.059346375,-0.0214813039999999,-0.0071014569999999,-2.6060994900000054,-0.0252573289999986,0.052329329999992,1.045625037999999,-0.1209262429999999,0.018238142,3.0,-0.2285714285714285,-0.0763126830761159,5.0,0.4166666666666666,0.0329218106995884,3.0,-0.0142857142857143,-0.0250706214689265,2.0,0.101010101010101,0.0416293125885652,-2.0,-0.5,-0.4909090909090909,1.0,0.4666666666666666,-0.030542871638762,-10.0,0.1527777777777778,0.0193179317931793
