match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,rank_diff,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,0_prob,1_prob,t1_odds,t2_odds
2360897,2022-12-16 19:00,11501,12000,heet,500,1,2,0,3,32,25,7,0,0,27.01325084,1.50225963,26.32460723,1.619363291,0.596486867,1013.813526,1014.247428,0.499375565,114,32,48,12,22,0.454545455,0,9,11,0.545454545,0,5,0,0.0,0.0,1.028888889,0.203177232,14.24444444,4.269559205,1.688888889,1.67095744,1.029244444,0.203605845,72.00311111,8.845160842,67.95866667,8.480594738,0.477777778,0.379408246,1.063636364,0.217601501,12.95454545,3.686304786,1.727272727,1.052348809,1.064545455,0.217686331,73.52363636,9.346740096,70.21363636,7.691925841,0.5,0.369274473,0.4377433979674499,0.5622566020325501,1.7785442053340315,2.284438143910545
2360951,2022-12-19 00:00,4773,11948,pain,nouns,2,0,1,3,26,50,-24,0,1,27.69356596,2.589237329,22.58760441,3.445087631,0.937398103,1090.806726,1084.504801,0.509068205,124,18,7,5,10,0.6,3,7,17,0.470588235,0,3,3,1.0,0.643508253,1.082380952,0.226587621,13.28571429,4.702004204,1.380952381,0.898474394,1.081333333,0.226007445,73.15047619,8.50171662,71.72571429,7.644419422,0.452380952,0.341730955,1.003428571,0.181878183,12.57142857,3.643277287,1.8,1.563877964,1.0028,0.182595384,72.48971429,6.264952621,67.47771429,6.45737633,0.471428571,0.357428457,0.2776208468965763,0.7223791531034237,1.3843126720797785,3.6020219992720333
2360952,2022-12-19 00:00,9943,10399,atk,evil-geniuses,2,1,1,3,41,24,17,0,1,24.0294156,2.367290077,23.50867542,2.223739078,0.568444352,1063.981021,1060.372807,0.505192451,14,7,0,1,18,0.388888889,0,2,14,0.285714286,0,47,0,0.0,0.0,1.01975,0.220572975,13.55,3.721222917,1.725,1.203899913,1.01985,0.220375311,71.7375,8.78927891,68.7415,9.115008928,0.425,0.345506874,0.9992,0.20878544,13.48,3.795997893,1.52,1.203993355,1.00008,0.207817982,70.86,8.520871317,67.4408,8.319254736,0.58,0.337045991,0.4700593959833985,0.5299406040166015,1.8870003646074802,2.1273862008900615
2360963,2022-12-19 03:25,4773,9943,pain,atk,0,2,0,3,26,41,-15,0,1,27.69356596,2.589237329,24.0294156,2.367290077,0.882408817,1090.806726,1063.981021,0.538528761,124,19,14,8,11,0.636363636,4,0,19,0.421052632,1,0,2,1.0,0.683636364,1.092173913,0.223547612,13.2173913,4.52006658,1.304347826,0.905768115,1.091391304,0.22325609,73.40782609,8.351482533,71.96695652,7.524382647,0.5,0.361157559,1.028372093,0.218237445,13.65116279,3.627310625,1.720930233,1.187641426,1.028418605,0.217971433,72.16976744,8.737450399,68.97395349,8.984704869,0.418604651,0.339805563,0.31059610310051855,0.6894038968994814,1.450526395297428,3.2196050446625386
2361023,2023-01-17 17:30,8637,11283,sprout,falcons,2,0,1,3,19,74,-55,0,1,27.49127159,1.916404982,26.68975958,1.699118311,0.609408954,1021.662237,1004.013793,0.525376329,0,1,59,9,18,0.5,3,32,10,0.3,1,1,0,0.0,0.0,1.078235294,0.19128775,14.47058824,3.371465854,1.764705882,1.47645887,1.079,0.191485985,73.95235294,7.556739127,70.90529412,6.845500555,0.485294118,0.392677351,0.967894737,0.2002782,12.73684211,3.696970385,1.0,1.025978352,0.968,0.200284009,69.59263158,9.008013299,67.38,6.917991799,0.421052632,0.29304023,0.4172658086127149,0.5827341913872851,1.716045323467347,2.396548154224621
2361025,2023-01-17 20:00,7234,10567,endpoint,saw,1,2,0,3,41,20,21,0,1,26.47590115,2.256701892,27.26799891,2.061941963,0.396898325,973.7431916,1007.62777,0.451390194,0,1,192,32,9,0.444444444,1,35,17,0.588235294,3,29,5,0.4,0.415229741,0.962608696,0.194873814,13.95652174,5.051717408,1.695652174,1.195454529,0.962347826,0.194268888,69.43086957,7.713131047,65.63463768,8.760254818,0.5,0.361157559,1.0975,0.197742467,14.69444444,3.195651946,1.611111111,1.112499133,1.096611111,0.197610627,73.89722222,7.599133215,72.35777778,7.017762825,0.527777778,0.352460487,0.5657666991133139,0.43423330088668605,2.3029042108328315,1.7675098835921994
2361033,2023-01-18 17:30,8637,11251,sprout,eternal-fire,1,2,0,3,19,42,-23,0,1,27.67601687,1.906898446,26.78241044,1.88515519,0.620823791,1026.476533,1020.012574,0.509301312,1,2,1,2,18,0.555555556,4,1,3,0.333333333,1,1,0,0.0,0.0,1.083333333,0.189331626,14.18181818,3.157046428,1.727272727,1.441226903,1.084242424,0.189505102,73.79757576,7.424233469,71.22606061,6.827542235,0.5,0.40824829,1.01375,0.212128351,12.25,2.222048604,1.875,1.363589014,1.0145,0.212220993,71.44,8.853344001,68.5125,8.430824026,0.3125,0.242061459,0.41462647998380153,0.5853735200161985,1.7083080417855017,2.4118034821017353
2361034,2023-01-18 17:30,10567,8135,saw,forze,2,1,1,3,20,36,-16,0,1,27.49118379,2.047561014,27.64795915,1.468145936,0.478339767,1002.141672,994.0334684,0.511666525,193,33,1,2,18,0.611111111,4,1,14,0.5,1,1,2,1.0,0.560185185,1.094102564,0.192043237,14.69230769,3.114513965,1.641025641,1.143256247,1.093384615,0.191915662,73.71846154,7.376089416,72.3174359,6.865466432,0.5,0.358057437,1.018888889,0.171671161,13.91666667,3.974746673,1.666666667,1.130388331,1.018722222,0.171052398,70.38,6.999169792,69.76,6.465479272,0.486111111,0.381628657,0.48319752379878933,0.5168024762012107,1.934971504740156,2.069542746402127
2361035,2023-01-20 17:30,8637,7234,sprout,endpoint,1,2,0,3,19,41,-22,0,1,27.39365909,1.895546507,26.4295955,2.204647474,0.626798689,1021.38352,965.0828855,0.580321302,3,3,3,3,19,0.526315789,0,2,10,0.5,1,1,0,0.0,0.0,1.074722222,0.189069154,14.33333333,3.12694384,1.638888889,1.417211224,1.0755,0.189210861,73.53333333,7.342863504,70.94555556,6.945242354,0.472222222,0.407302175,1.008076923,0.211387709,14.0,4.771711514,1.615384615,1.388882314,1.008076923,0.211647371,70.72346154,7.892281986,67.83987179,9.03498076,0.576923077,0.384615385,0.3920668258280694,0.6079331741719306,1.644914930735887,2.5505790940328845
2361046,2023-01-19 16:00,7175,10399,heroic,evil-geniuses,1,2,0,3,1,32,-31,1,1,28.44968853,1.337397594,24.79446755,2.131664966,0.897556718,1091.937134,1070.724804,0.530489122,0,1,0,1,16,0.5625,0,35,6,0.0,0,31,0,0.0,0.0,1.076052632,0.219071479,12.97368421,3.191162485,1.736842105,1.351105016,1.075315789,0.219179944,73.51842105,8.427767865,71.58315789,8.292990733,0.473684211,0.343115916,0.939090909,0.169676406,12.36363636,2.804954295,1.818181818,1.465865045,0.940181818,0.169552254,68.89090909,6.895644811,65.14363636,7.613795222,0.363636364,0.308287727,0.3118679374139417,0.6881320625860583,1.4532073146462707,3.206475156814692
2361047,2023-01-19 20:05,9565,6665,vitality,astralis,2,0,1,3,11,18,-7,1,1,27.76171156,1.348038151,29.57430009,1.873441419,0.263623937,1085.494881,1037.169953,0.569100129,153,34,0,1,12,0.25,0,34,13,0.615384615,0,32,0,0.0,0.0,1.025,0.17451361,13.4,4.420407221,1.7,1.486606875,1.0256,0.17411904,71.083,6.879939753,69.841,6.522559237,0.55,0.384057287,1.055,0.181314644,16.20833333,5.46945432,1.666666667,1.027402334,1.055083333,0.182013717,73.64666667,7.3104917,69.1525,7.881393304,0.5625,0.332681655,0.5940684166904682,0.4059315833095318,2.46346324763361,1.6833049672392686
2361048,2023-01-20 13:00,6667,5005,faze,complexity,2,0,1,3,4,23,-19,1,1,28.52111959,1.334521123,26.4179125,1.544464902,0.774597029,1085.006169,1055.439178,0.542447899,0,1,155,28,10,0.6,0,34,10,0.6,0,39,0,0.0,0.0,1.120434783,0.196833151,14.82608696,3.002204609,1.652173913,1.165022696,1.121478261,0.19763754,75.44869565,7.802828531,71.86521739,6.670264234,0.565217391,0.370204051,1.098333333,0.156178317,13.38888889,3.002570915,1.944444444,0.970236066,1.098222222,0.156199145,74.02,5.887398973,71.82777778,6.245055427,0.805555556,0.243749011,0.3530028917596979,0.6469971082403021,1.545599573265814,2.8328299583754593
2361049,2023-01-20 15:25,5973,10503,liquid,og,0,2,0,3,3,12,-9,1,1,28.34229309,1.391704181,26.97841113,1.460459065,0.687784988,1049.790356,989.679573,0.585653438,197,37,157,30,13,0.538461538,0,33,11,0.272727273,0,34,3,0.666666667,0.579869406,1.043870968,0.208553813,12.80645161,3.495797983,1.129032258,1.184358694,1.043548387,0.207949566,71.98645161,7.899245186,70.74774194,8.076054095,0.451612903,0.320152149,1.028636364,0.148179727,14.54545455,4.658591991,1.318181818,0.92374552,1.029090909,0.148787496,69.81727273,6.043254077,70.62181818,5.673206273,0.363636364,0.268912717,0.40725381955367046,0.5927461804463295,1.6870599017392462,2.455465109279607
2361050,2023-01-20 19:00,5995,7532,g2,big,2,0,1,3,2,15,-13,1,1,28.44187597,1.529877443,26.99777455,1.460409679,0.696477533,1067.698059,1056.93451,0.515485038,153,25,0,1,8,0.625,4,33,18,0.5,0,34,0,0.0,0.0,1.121578947,0.248220258,13.78947368,3.104817096,1.315789474,1.216233685,1.122105263,0.247765147,74.45368421,8.492904909,72.84631579,9.255093739,0.684210526,0.332871333,1.046071429,0.205484433,12.82142857,3.359991193,1.678571429,1.255091671,1.046285714,0.205614559,72.91214286,8.32471422,69.62357143,8.887963054,0.571428571,0.371153744,0.3864374076400343,0.6135625923599657,1.6298229107005417,2.5877345010993205
2361051,2023-01-21 13:15,4608,4411,natus-vincere,ninjas-in-pyjamas,2,1,1,3,9,16,-7,1,1,28.81004832,2.828224935,28.14474179,2.448606472,0.575415588,1072.339358,1078.479837,0.491164061,36,2,0,1,12,0.416666667,0,36,7,0.285714286,0,56,3,0.333333333,0.435272045,1.04,0.17457641,14.23076923,3.467516206,1.461538462,1.151279196,1.040461538,0.173855207,72.01,7.016444969,70.08,6.675092624,0.596153846,0.340227039,0.985333333,0.181654128,13.46666667,3.263263533,1.866666667,1.024152766,0.985866667,0.181935471,70.34266667,6.679819825,67.50533333,8.232467323,0.433333333,0.359010987,0.49522025978873085,0.5047797402112691,1.981058151270715,2.019299414622498
2361052,2023-01-21 17:40,10399,9565,evil-geniuses,vitality,0,2,0,3,32,11,21,1,0,25.43988343,2.106791261,27.92810599,1.345993827,0.19374586,1066.029695,1089.848671,0.46577534,2,2,155,35,6,0.166666667,1,2,13,0.307692308,1,2,0,0.0,0.0,0.917272727,0.154395649,12.18181818,3.157046428,2.363636364,1.366663307,0.918545455,0.153888013,67.65818182,6.868867603,64.33090909,7.36343479,0.409090909,0.287479787,1.032727273,0.168851248,13.81818182,4.427562059,1.772727273,1.443852743,1.033272727,0.168402705,71.66818182,6.882054818,70.18818182,6.350555191,0.522727273,0.383680523,0.6410635938450042,0.35893640615499584,2.786001076656194,1.5599052101788338
2361053,2023-01-21 20:10,7175,6665,heroic,astralis,2,1,1,3,1,18,-17,1,1,28.2204563,1.335109943,29.07625819,1.848171779,0.382357999,1086.632243,1045.985298,0.558230232,2,2,2,2,15,0.466666667,0,2,13,0.615384615,0,2,0,0.0,0.0,1.06972973,0.224228244,12.89189189,3.261435464,1.702702703,1.411628633,1.069027027,0.224353303,73.38702703,8.700622179,71.29567568,8.457227372,0.486486486,0.358044359,1.06125,0.178028848,15.66666667,5.137011669,1.666666667,1.027402334,1.060833333,0.178969194,74.09583333,7.154709356,69.5425,7.745638154,0.583333333,0.343592135,0.5243367256340219,0.4756632743659781,2.102323117145846,1.9071677491655095
2361054,2023-01-22 16:00,6667,10503,faze,og,2,1,1,3,4,12,-8,1,0,28.57782655,1.334187103,27.16663641,1.456732987,0.694163331,1089.58169,985.5361074,0.645412503,2,2,159,31,11,0.636363636,1,2,12,0.333333333,1,2,2,1.0,0.784688995,1.1316,0.194230379,14.6,2.993325909,1.72,1.342236939,1.13248,0.194836777,75.8872,7.712688517,72.1208,6.561661936,0.58,0.365513338,1.047083333,0.157730761,15.04166667,5.012311232,1.416666667,0.953793595,1.047333333,0.157993319,70.72583333,6.580867418,71.39416667,6.154861166,0.375,0.297559518,0.3827349906474885,0.6172650093525115,1.6200470864238286,2.6127670886353367
2361055,2023-01-22 19:25,5005,5973,complexity,liquid,0,2,0,3,23,3,20,1,1,26.34185119,1.542140088,28.1715079,1.388930267,0.256304342,1060.863657,1043.933822,0.524344726,157,29,199,38,11,0.545454545,0,2,14,0.5,0,2,0,0.0,0.0,1.079,0.160869512,13.2,3.009983389,1.9,0.943398113,1.0789,0.160783675,73.356,6.153648024,71.492,6.308712705,0.75,0.295803989,1.030606061,0.211028354,12.72727273,3.578324708,1.151515152,1.157877162,1.030363636,0.2103535,71.62787879,7.858504661,70.31515152,8.121410581,0.454545455,0.334021329,0.6099108105935557,0.3900891894064443,2.5635097399439495,1.6395813011504354
2361056,2023-01-23 16:00,5995,4608,g2,natus-vincere,2,0,1,3,2,9,-7,1,0,28.54010922,1.526592078,28.49596396,2.570494315,0.505637949,1072.543209,1085.986077,0.480663806,156,26,38,3,9,0.666666667,5,3,13,0.461538462,1,2,0,0.0,0.0,1.118571429,0.237010864,14.14285714,3.151503259,1.333333333,1.168366109,1.118952381,0.236573652,73.99047619,8.203721848,72.79142857,8.851282547,0.69047619,0.326459743,1.054827586,0.179013016,14.06896552,3.413270597,1.413793103,1.13006687,1.055172414,0.178429561,72.38206897,6.882478192,70.6337931,6.945905474,0.603448276,0.331644553,0.4432599354941327,0.5567400645058673,1.7961671300239812,2.2560075114339435
2361057,2023-01-23 19:20,7532,4411,big,ninjas-in-pyjamas,0,2,0,3,15,16,-1,1,1,26.90671992,1.457722298,26.75142378,2.170569783,0.520777115,1062.089361,1092.743468,0.455999308,3,2,2,2,19,0.473684211,0,3,8,0.25,0,2,0,0.0,0.0,1.039,0.200687983,12.63333333,3.361381991,1.666666667,1.273664878,1.0392,0.200853247,72.49533333,8.192781674,69.42133333,8.621305289,0.55,0.373050488,0.974444444,0.178612623,13.83333333,4.085883557,1.666666667,1.054092553,0.974333333,0.17888078,69.80444444,6.368759012,67.24777778,8.003485738,0.416666667,0.343592135,0.45933314580257745,0.5406668541974226,1.8495643716129908,2.177064364010512
2361058,2023-01-24 16:00,10399,7175,evil-geniuses,heroic,1,2,0,3,21,1,20,1,1,25.30666744,2.095179914,28.35565824,1.333494369,0.144519321,1061.371942,1091.04994,0.457393504,5,3,5,3,7,0.142857143,0,3,16,0.5,1,3,3,0.666666667,0.457004831,0.892307692,0.173389461,11.84615385,3.591574625,2.0,1.519109051,0.893076923,0.173775479,66.42461538,7.426771341,63.46615385,7.423846752,0.346153846,0.302846457,1.08475,0.232152832,12.95,3.153965758,1.65,1.388344338,1.08405,0.23211656,73.5425,8.68209213,71.6525,8.452874881,0.5,0.370809924,0.6506411193353445,0.3493588806646555,2.862377895531407,1.536943229284845
2361059,2023-01-24 19:20,10503,5973,og,liquid,2,1,1,3,12,4,8,1,1,27.07933359,1.454704492,28.23965221,1.387929123,0.338463767,991.9902324,1039.177269,0.432506874,161,32,201,39,13,0.307692308,0,2,15,0.533333333,1,2,5,0.6,0.502294807,1.030740741,0.162524663,14.77777778,4.863570806,1.333333333,0.942809042,1.031185185,0.162687849,70.55481481,6.326793331,70.81777778,6.210128724,0.425925926,0.324998681,1.046285714,0.218175365,12.85714286,3.546772031,1.228571429,1.220906321,1.046057143,0.217576514,72.37142857,8.435304429,70.87257143,8.270816281,0.471428571,0.336852175,0.5854501360294883,0.41454986397051174,2.4122492241896114,1.7080844812804865
2361060,2023-01-25 16:00,4608,4411,natus-vincere,ninjas-in-pyjamas,2,1,1,3,8,16,-8,1,1,27.85694416,2.47154374,26.83165238,3.522734284,0.611541321,1093.868963,869.8649173,0.784057627,40,4,0,1,14,0.428571429,0,2,9,0.333333333,1,2,6,0.5,0.514117504,1.046129032,0.177176373,14.19354839,3.568855919,1.483870968,1.132253469,1.046709677,0.176510658,71.97290323,6.84843575,70.20258065,7.143933573,0.564516129,0.353369392,0.989,0.177282261,14.1,3.961060464,1.55,1.071214264,0.9887,0.177489464,69.619,6.381280357,67.987,8.044949409,0.375,0.349106001,0.3857103092456461,0.6142896907543539,1.6278937888054137,2.5926125991891382
2361061,2023-01-25 19:50,9565,7175,vitality,heroic,2,1,1,3,9,1,8,1,0,27.97745327,1.345929991,28.39397556,1.333861306,0.440201076,1084.506425,1085.623875,0.498391865,159,36,6,4,14,0.357142857,2,4,17,0.529411765,2,1,0,0.0,0.0,1.059166667,0.191113332,13.66666667,4.268749492,1.708333333,1.398784194,1.059833333,0.190779032,72.52833333,7.223249307,71.03083333,6.756791594,0.5625,0.390312375,1.099767442,0.242482206,12.95348837,3.095033444,1.581395349,1.367948016,1.099162791,0.242667821,74.16883721,9.189462421,72.10976744,8.783611984,0.523255814,0.372819059,0.5470262267737576,0.4529737732262424,2.2076284577122376,1.8280625735903
2361062,2023-01-26 16:00,6667,10503,faze,og,2,0,1,3,3,12,-9,1,0,28.65089523,1.333419898,27.25784518,1.451148868,0.691913379,1093.127565,997.6651637,0.634025556,6,3,163,33,12,0.666666667,2,4,14,0.357142857,1,2,5,0.8,0.694487514,1.136428571,0.194297531,14.17857143,3.105911086,1.821428571,1.465156535,1.137285714,0.194736609,75.89714286,7.599668629,72.44642857,6.698415705,0.535714286,0.376273348,1.031333333,0.156561667,14.36666667,4.792239096,1.366666667,0.94809751,1.0318,0.156758285,70.64,6.109339299,70.89066667,6.141536688,0.433333333,0.334995854,0.38298469026904913,0.6170153097309509,1.6207027014181337,2.6110636125790907
2361063,2023-01-26 18:35,5995,4608,g2,natus-vincere,2,0,1,3,2,8,-6,1,0,28.67366051,1.523478399,28.24442963,2.419119572,0.555805191,1077.736571,1101.130923,0.466383609,159,27,41,5,10,0.7,6,3,15,0.466666667,1,1,2,1.0,0.582692308,1.12,0.227596134,14.34782609,3.115301586,1.304347826,1.120356411,1.120608696,0.227168151,73.77304348,7.969683009,72.9026087,8.487341581,0.717391304,0.323905748,1.057352941,0.190314118,14.05882353,3.895254854,1.470588235,1.143660123,1.058117647,0.189747164,72.22882353,6.95975015,70.74058824,7.759833966,0.573529412,0.345822824,0.42386346844055445,0.5761365315594456,1.7356966786962749,2.359244698379918
2361064,2023-01-27 16:00,5005,10399,complexity,evil-geniuses,2,1,1,3,22,21,1,1,0,26.25785008,1.539593927,25.20252867,2.085551551,0.64228838,1055.62021,1056.798007,0.49830502,162,30,8,4,12,0.5,0,5,8,0.125,0,3,0,0.0,0.0,1.054545455,0.178420527,12.72727273,3.359948839,1.818181818,0.983332166,1.054272727,0.178265681,72.55,6.682554629,70.78454545,6.758654874,0.704545455,0.325405024,0.8725,0.203485257,11.1875,4.080728336,1.875,1.494782593,0.874125,0.203533128,65.68875,8.769911541,63.00375,8.979446583,0.3125,0.29973947,0.39312350397616724,0.6068764960238328,1.6477790106765284,2.5437234003114293
2361065,2023-01-27 20:10,7532,5973,big,liquid,2,0,1,3,15,4,11,1,0,26.76979521,1.454576925,28.07727502,1.385281407,0.3195831,1057.529368,1043.502338,0.520175558,7,3,204,40,20,0.45,0,4,16,0.5,0,3,0,0.0,0.0,1.034375,0.195175202,12.59375,3.296393626,1.65625,1.289606893,1.0348125,0.195252311,72.1025,8.116978733,69.471875,8.352936399,0.578125,0.377271765,1.047105263,0.210911654,13.05263158,3.471291042,1.289473684,1.190044111,1.046894737,0.210382457,72.26631579,8.250297737,71.02631579,8.080065275,0.473684211,0.343115916,0.5806360201637706,0.41936397983622936,2.3845577196038654,1.7222463695441719
2361066,2023-01-28 16:00,6665,4411,astralis,ninjas-in-pyjamas,2,1,1,3,18,16,2,1,0,28.74546291,1.827250575,26.58512853,3.496910622,0.735077021,1051.567601,1074.568427,0.466947422,9,3,3,2,14,0.571428571,0,7,10,0.3,0,3,0,0.0,0.0,1.031851852,0.203288466,14.85185185,5.481981959,1.62962963,1.159442655,1.031481481,0.203990263,72.89481481,7.997372888,68.45925926,8.73424674,0.555555556,0.368513866,0.976956522,0.198679002,13.65217391,4.535930906,1.565217391,1.056083287,0.976782609,0.199270617,69.12695652,7.770462711,67.43652174,8.5463354,0.369565217,0.336781161,0.3621860908831014,0.6378139091168986,1.567852970675416,2.7610039815658634
2361067,2023-01-28 19:50,4608,5005,natus-vincere,complexity,2,1,1,3,8,22,-14,1,0,27.75426567,2.348529706,26.3641984,1.536741763,0.676856848,1108.033401,1060.63716,0.567788686,43,6,163,31,16,0.4375,0,2,13,0.538461538,1,1,0,0.0,0.0,1.044166667,0.193941214,13.77777778,4.021546905,1.527777778,1.1422714,1.044833333,0.193555835,71.65166667,7.354300896,70.22111111,7.875897049,0.555555556,0.349161252,1.0756,0.180312617,12.88,3.338502658,1.68,1.008761617,1.07544,0.180292669,73.2424,6.633317891,71.4912,6.826937422,0.7,0.346410162,0.4162574078936203,0.5837425921063797,1.7130809031951872,2.402353876910906
2361068,2023-01-29 16:00,7175,7532,heroic,big,2,1,1,3,1,15,-14,1,0,28.26778167,1.332141613,26.96374068,1.449989485,0.680331821,1090.607794,1062.327612,0.540608809,10,5,9,4,18,0.5,0,4,21,0.476190476,1,2,0,0.0,0.0,1.086086957,0.240854261,12.7173913,3.153073335,1.565217391,1.329468248,1.085478261,0.241004938,73.8326087,8.991242463,71.80347826,8.577494622,0.510869565,0.382911195,1.055294118,0.207920167,12.64705882,3.261922502,1.735294118,1.313030252,1.055470588,0.207570432,72.91,8.518586254,70.23,8.65245052,0.588235294,0.373193457,0.40223535753852246,0.5977646424614775,1.672896414524935,2.4861004761466132
2361069,2023-01-29 19:45,10503,6665,og,astralis,1,2,0,3,12,18,-6,1,0,27.17066468,1.449165819,28.84906022,1.819649688,0.27888679,1004.005419,1056.974626,0.424356348,166,34,10,4,14,0.357142857,0,3,15,0.6,1,1,0,0.0,0.0,1.011290323,0.147555171,14.16129032,4.819963687,1.35483871,0.968816608,1.011806452,0.147284543,69.76129032,5.579850699,70.17935484,5.97096952,0.435483871,0.329758844,1.040666667,0.204008714,14.56666667,5.276888814,1.633333333,1.110055054,1.040466667,0.204737675,73.262,8.119785465,68.85466667,8.788082739,0.533333333,0.38586123,0.5826778375547645,0.4173221624452355,2.3962245329031506,1.716211290934369
2361104,2023-01-25 20:00,10278,12000,9ine,500,2,0,1,3,44,24,20,0,0,24.75687924,1.628778997,26.5283764,1.612830699,0.2658369,1023.276138,1009.241184,0.520186944,9,5,88,14,12,0.333333333,0,6,13,0.538461538,1,40,0,0.0,0.0,1.074666667,0.200528191,13.23333333,3.45140873,1.9,1.535143859,1.0736,0.199944259,74.59333333,7.111249929,70.54133333,8.612370844,0.433333333,0.359010987,1.061851852,0.209674122,13.03703704,3.371794571,1.777777778,1.065740339,1.062296296,0.209989561,73.30740741,9.003854562,70.47555556,7.560860882,0.518518519,0.372217616,0.5988132819878909,0.40118671801210914,2.4925987389519655,1.6699668496220366
2361106,2023-02-07 20:00,11518,10278,bad-news-eagles,9ine,1,2,0,3,20,33,-13,0,0,27.65111762,1.76116912,26.66370982,1.577639235,0.635952756,989.0378343,1027.449732,0.444944968,160,36,22,15,10,0.5,0,62,21,0.571428571,1,13,0,0.0,0.0,1.033888889,0.146140681,14.16666667,3.578485092,2.333333333,1.452966315,1.033555556,0.147797994,73.97111111,6.053146922,68.65666667,5.612083194,0.555555556,0.404450549,1.12106383,0.189447506,13.87234043,3.323782908,2.0,1.399087849,1.120765957,0.189924757,75.98851064,6.860011469,72.48382979,7.824161855,0.478723404,0.356660736,0.4293838877346985,0.5706161122653015,1.7524886276720388,2.3289128904272576
2361108,2023-02-01 20:00,10567,11811,saw,monte,0,2,0,3,22,39,-17,0,0,26.54305881,1.976893672,26.02708229,2.283884997,0.56858113,1006.414154,1006.500333,0.499875979,207,38,15,7,17,0.470588235,5,14,10,0.6,1,15,0,0.0,0.0,1.062941176,0.180856287,14.14705882,2.941911673,1.735294118,1.267438907,1.062647059,0.180558428,73.29470588,7.27988576,71.17294118,6.276804887,0.485294118,0.373483091,1.062272727,0.187711864,13.63636364,3.282812743,1.5,1.033528818,1.062454545,0.188282121,75.19,7.262197889,69.65,6.926785297,0.5,0.369274473,0.43191052893313564,0.5680894710668644,1.7602830023218252,2.3152889724201144
2361113,2023-02-12 21:20,8637,10621,sprout,1win,1,2,0,3,19,51,-32,0,0,24.78417922,2.79870811,27.45971366,1.610333507,0.194988482,1002.898116,1023.489013,0.470401962,0,1,0,1,21,0.428571429,0,23,4,0.25,0,57,2,1.0,0.574358974,1.051136364,0.187800861,13.72727273,3.002753557,1.659090909,1.330467823,1.051227273,0.188776547,72.19045455,8.070403267,69.75681818,7.649731954,0.420454545,0.383512205,1.023,0.138133993,13.6,3.929376541,2.1,1.220655562,1.0238,0.137429109,74.296,4.761888701,67.556,5.484084609,0.4,0.374165739,0.5816790275415618,0.4183209724584382,2.3905031670296824,1.719158218697046
2361229,2023-01-22 12:00,7461,7718,copenhagen-flames,movistar-riders,16,19,0,1,24,29,-5,0,0,28.89040196,2.01018599,23.79083323,2.426256829,0.952405456,951.3221202,1001.74005,0.427947821,63,6,89,8,15,0.866666667,11,35,7,0.142857143,0,38,0,0.0,0.0,1.116052632,0.18021244,14.65789474,3.622127289,1.842105263,1.405371571,1.116526316,0.179929626,74.27578947,6.527258081,73.08736842,7.239938094,0.565789474,0.347378389,0.998333333,0.151886288,13.22222222,3.472999913,1.666666667,1.527525232,0.998222222,0.152646125,70.07777778,6.348017674,68.63555556,6.143877008,0.5,0.288675135,0.3008859887077151,0.6991140112922849,1.4303798142619506,3.323506956199462
2361231,2023-01-26 12:00,11251,11283,eternal-fire,falcons,19,22,0,1,27,46,-19,0,0,26.80014298,1.849220906,27.591951,1.672372847,0.391386724,1015.579921,1013.79445,0.502569475,9,5,0,1,4,0.75,2,8,13,0.461538462,1,4,0,0.0,0.0,1.083,0.117051271,12.6,2.059126028,2.0,1.264911064,1.0824,0.116741766,73.626,5.295787382,73.094,5.314576559,0.6,0.3,1.0004,0.190504173,13.92,4.01915414,1.28,1.28124939,1.0008,0.190943761,69.6584,8.303916994,69.1304,7.46529275,0.42,0.305941171,0.4920527106070034,0.5079472893929966,1.9687043364099328,2.0322984634469843
