,rank,opp_rank,rank_diff,map_playcount,opp_map_playcount,map_winrate,opp_map_winrate,all_maps_winrate,all_maps_playcount,opp_all_maps_winrate,opp_all_maps_playcount,h2h_maps,h2h_wr,opp_h2h_wr,lan,format,win
951,15,16,1,11.0,7.0,0.5454545454545454,0.7142857142857143,0.45,40.0,0.5434782608695652,46.0,4.0,0.5,0.5,True,3,1
952,16,28,12,3.0,9.0,0.3333333333333333,0.4444444444444444,0.5319148936170213,47.0,0.45714285714285713,70.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
953,16,28,12,9.0,15.0,0.4444444444444444,0.4666666666666667,0.5208333333333334,48.0,0.4647887323943662,71.0,4.0,0.5,0.5,True,3,1
954,16,28,12,9.0,14.0,0.2222222222222222,0.5,0.5306122448979592,49.0,0.4583333333333333,72.0,5.0,0.6,0.4,True,3,1
955,24,13,-11,7.0,9.0,0.5714285714285714,0.6666666666666666,0.4634146341463415,41.0,0.5434782608695652,46.0,0.0,0.0,0.0,True,3,1
956,24,13,-11,9.0,10.0,0.6666666666666666,0.5,0.47619047619047616,42.0,0.5319148936170213,47.0,1.0,1.0,0.0,True,3,1
957,15,24,9,12.0,10.0,0.5833333333333334,0.2,0.4358974358974359,39.0,0.4772727272727273,44.0,0.0,0.0,0.0,True,3,1
958,15,24,9,5.0,10.0,0.4,0.7,0.45,40.0,0.4666666666666667,45.0,1.0,1.0,0.0,True,3,1
959,1,24,23,3.0,0.0,0.6666666666666666,0.0,0.7021276595744681,47.0,0.3225806451612903,31.0,1.0,1.0,0.0,True,3,1
960,1,24,23,15.0,3.0,0.8,0.0,0.7083333333333334,48.0,0.3125,32.0,2.0,1.0,0.0,True,3,1
961,11,8,-3,9.0,4.0,0.6666666666666666,1.0,0.6097560975609756,41.0,0.65,20.0,0.0,0.0,0.0,True,3,1
962,11,8,-3,10.0,1.0,0.7,0.0,0.6190476190476191,42.0,0.6190476190476191,21.0,1.0,1.0,0.0,True,3,0
963,11,8,-3,11.0,5.0,0.6363636363636364,0.6,0.6046511627906976,43.0,0.6363636363636364,22.0,2.0,0.5,0.5,True,3,1
964,6,9,3,12.0,5.0,0.5,0.4,0.6666666666666666,54.0,0.48,25.0,0.0,0.0,0.0,True,3,1
965,6,9,3,10.0,6.0,0.8,0.8333333333333334,0.6727272727272727,55.0,0.46153846153846156,26.0,1.0,1.0,0.0,True,3,1
966,24,8,-16,6.0,2.0,0.6666666666666666,0.0,0.2857142857142857,28.0,0.6086956521739131,23.0,0.0,0.0,0.0,True,3,0
967,24,8,-16,4.0,6.0,0.0,0.6666666666666666,0.27586206896551724,29.0,0.625,24.0,1.0,0.0,1.0,True,3,0
968,1,11,10,5.0,4.0,0.4,0.5,0.7142857142857143,49.0,0.6136363636363636,44.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
969,1,11,10,8.0,11.0,0.875,0.6363636363636364,0.7,50.0,0.6222222222222222,45.0,4.0,0.5,0.5,True,3,1
970,1,11,10,5.0,10.0,0.8,0.7,0.7058823529411765,51.0,0.6086956521739131,46.0,5.0,0.6,0.4,True,3,1
971,5,6,1,1.0,13.0,0.0,0.7692307692307693,0.6428571428571429,14.0,0.6862745098039216,51.0,0.0,0.0,0.0,True,3,1
972,5,6,1,5.0,5.0,0.6,0.4,0.6666666666666666,15.0,0.6730769230769231,52.0,1.0,1.0,0.0,True,3,0
973,5,6,1,3.0,7.0,0.6666666666666666,0.7142857142857143,0.625,16.0,0.6792452830188679,53.0,2.0,0.5,0.5,True,3,1
974,7,29,22,24.0,2.0,0.625,0.0,0.5476190476190477,84.0,0.3888888888888889,18.0,0.0,0.0,0.0,True,1,1
975,10,30,20,10.0,0.0,0.5,0.0,0.5961538461538461,52.0,0.0,0.0,0.0,0.0,0.0,True,1,1
976,21,12,-9,8.0,4.0,0.5,0.25,0.49019607843137253,51.0,0.42105263157894735,19.0,0.0,0.0,0.0,True,1,1
977,10,21,11,11.0,9.0,0.5454545454545454,0.5555555555555556,0.6037735849056604,53.0,0.5,52.0,0.0,0.0,0.0,True,1,0
978,8,6,-2,5.0,13.0,0.8,0.6923076923076923,0.64,25.0,0.64,50.0,0.0,0.0,0.0,True,3,1
979,8,6,-2,3.0,9.0,0.3333333333333333,0.7777777777777778,0.6538461538461539,26.0,0.6274509803921569,51.0,1.0,1.0,0.0,True,3,0
980,30,12,-18,1.0,5.0,0.0,0.2,0.0,1.0,0.4,20.0,0.0,0.0,0.0,True,3,1
981,8,6,-2,2.0,6.0,1.0,0.5,0.6296296296296297,27.0,0.6346153846153846,52.0,2.0,0.5,0.5,True,3,0
982,30,12,-18,0.0,3.0,0.0,0.6666666666666666,0.5,2.0,0.38095238095238093,21.0,1.0,1.0,0.0,True,3,0
983,30,12,-18,0.0,2.0,0.0,0.5,0.3333333333333333,3.0,0.4090909090909091,22.0,2.0,0.5,0.5,True,3,0
984,29,14,-15,0.0,12.0,0.0,0.5833333333333334,0.3684210526315789,19.0,0.47368421052631576,38.0,0.0,0.0,0.0,True,3,0
985,29,14,-15,6.0,5.0,0.6666666666666666,0.4,0.35,20.0,0.48717948717948717,39.0,1.0,0.0,1.0,True,3,0
986,10,12,2,12.0,6.0,0.5,0.16666666666666666,0.5882352941176471,51.0,0.43478260869565216,23.0,0.0,0.0,0.0,True,3,1
987,10,12,2,6.0,3.0,0.6666666666666666,0.6666666666666666,0.5961538461538461,52.0,0.4166666666666667,24.0,1.0,1.0,0.0,True,3,1
988,5,11,6,3.0,3.0,0.6666666666666666,0.3333333333333333,0.6470588235294118,17.0,0.6122448979591837,49.0,0.0,0.0,0.0,True,3,1
989,5,11,6,6.0,2.0,0.5,1.0,0.6666666666666666,18.0,0.6,50.0,1.0,1.0,0.0,True,3,0
990,5,11,6,4.0,13.0,0.75,0.6923076923076923,0.631578947368421,19.0,0.6078431372549019,51.0,2.0,0.5,0.5,True,3,1
991,1,6,5,6.0,14.0,0.8333333333333334,0.6428571428571429,0.7115384615384616,52.0,0.6415094339622641,53.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
992,1,6,5,16.0,7.0,0.8125,0.5714285714285714,0.7169811320754716,53.0,0.6296296296296297,54.0,4.0,0.75,0.25,True,3,0
993,1,6,5,9.0,11.0,0.8888888888888888,0.5454545454545454,0.7037037037037037,54.0,0.6363636363636364,55.0,5.0,0.6,0.4,True,3,1
994,7,10,3,11.0,13.0,0.45454545454545453,0.5384615384615384,0.5641025641025641,78.0,0.62,50.0,6.0,0.3333333333333333,0.6666666666666666,True,3,1
995,7,10,3,23.0,4.0,0.6521739130434783,0.5,0.569620253164557,79.0,0.6078431372549019,51.0,7.0,0.42857142857142855,0.5714285714285714,True,3,0
996,7,10,3,15.0,7.0,0.4666666666666667,0.42857142857142855,0.5625,80.0,0.6153846153846154,52.0,8.0,0.375,0.625,True,3,1
997,14,21,7,14.0,12.0,0.6428571428571429,0.16666666666666666,0.5238095238095238,42.0,0.5094339622641509,53.0,2.0,1.0,0.0,True,3,1
998,14,21,7,9.0,10.0,0.3333333333333333,0.7,0.5348837209302325,43.0,0.5,54.0,3.0,1.0,0.0,True,3,0
999,14,21,7,5.0,11.0,0.6,0.6363636363636364,0.5227272727272727,44.0,0.509090909090909,55.0,4.0,0.75,0.25,True,3,1
1000,5,1,-4,0.0,4.0,0.0,0.75,0.65,20.0,0.7090909090909091,55.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
1001,5,1,-4,7.0,17.0,0.42857142857142855,0.7647058823529411,0.6666666666666666,21.0,0.6964285714285714,56.0,4.0,0.5,0.5,True,3,1
1002,7,14,7,8.0,15.0,0.875,0.6666666666666666,0.5679012345679012,81.0,0.5333333333333333,45.0,0.0,0.0,0.0,True,3,1
1003,7,14,7,24.0,10.0,0.625,0.3,0.573170731707317,82.0,0.5217391304347826,46.0,1.0,1.0,0.0,True,3,1
1004,3,19,16,10.0,11.0,0.9,0.45454545454545453,0.6346153846153846,52.0,0.4666666666666667,60.0,0.0,0.0,0.0,True,1,0
1005,5,16,11,12.0,9.0,0.5,0.5555555555555556,0.6078431372549019,51.0,0.5348837209302325,43.0,3.0,0.6666666666666666,0.3333333333333333,True,1,0
1006,19,16,-3,12.0,4.0,0.5,0.25,0.47540983606557374,61.0,0.5454545454545454,44.0,2.0,0.0,1.0,True,3,1
1007,19,16,-3,8.0,5.0,0.5,0.6,0.4838709677419355,62.0,0.5333333333333333,45.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
1008,3,5,2,7.0,9.0,0.5714285714285714,0.8888888888888888,0.6226415094339622,53.0,0.5961538461538461,52.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
1009,3,5,2,11.0,7.0,0.8181818181818182,0.5714285714285714,0.6111111111111112,54.0,0.6037735849056604,53.0,4.0,0.5,0.5,True,3,1
1010,3,5,2,7.0,13.0,0.42857142857142855,0.46153846153846156,0.6181818181818182,55.0,0.5925925925925926,54.0,5.0,0.6,0.4,True,3,1
1011,12,4,-8,5.0,7.0,0.0,0.42857142857142855,0.42105263157894735,19.0,0.5151515151515151,33.0,0.0,0.0,0.0,True,3,0
1012,12,4,-8,4.0,4.0,0.75,0.25,0.4,20.0,0.5294117647058824,34.0,1.0,0.0,1.0,True,3,1
1013,12,4,-8,3.0,6.0,0.3333333333333333,0.6666666666666666,0.42857142857142855,21.0,0.5142857142857142,35.0,2.0,0.5,0.5,True,3,0
1014,16,3,-13,7.0,13.0,0.7142857142857143,0.6923076923076923,0.5238095238095238,42.0,0.625,56.0,2.0,0.0,1.0,True,3,1
1015,16,3,-13,10.0,8.0,0.6,0.5,0.5348837209302325,43.0,0.6140350877192983,57.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
1016,19,4,-15,9.0,6.0,0.5555555555555556,0.8333333333333334,0.49206349206349204,63.0,0.5277777777777778,36.0,0.0,0.0,0.0,True,3,1
1017,19,4,-15,6.0,8.0,0.5,0.375,0.5,64.0,0.5135135135135135,37.0,1.0,1.0,0.0,True,3,1
1018,19,16,-3,13.0,4.0,0.5384615384615384,0.0,0.5076923076923077,65.0,0.5238095238095238,42.0,4.0,0.5,0.5,True,5,0
1019,19,16,-3,12.0,11.0,0.5,0.6363636363636364,0.5,66.0,0.5348837209302325,43.0,5.0,0.4,0.6,True,5,1
1020,19,16,-3,10.0,5.0,0.6,0.4,0.5074626865671642,67.0,0.5227272727272727,44.0,6.0,0.5,0.5,True,5,0
1021,19,16,-3,12.0,8.0,0.5,0.75,0.5,68.0,0.5333333333333333,45.0,7.0,0.42857142857142855,0.5714285714285714,True,5,0
1022,13,10,-3,3.0,5.0,1.0,0.6,0.4117647058823529,17.0,0.5961538461538461,52.0,0.0,0.0,0.0,True,3,0
1023,13,10,-3,1.0,4.0,0.0,0.25,0.3888888888888889,18.0,0.6037735849056604,53.0,1.0,0.0,1.0,True,3,0
1024,19,16,-3,10.0,4.0,0.6,0.25,0.5,56.0,0.5,36.0,2.0,1.0,0.0,True,3,1
1025,19,16,-3,4.0,5.0,0.5,0.8,0.5087719298245614,57.0,0.4864864864864865,37.0,3.0,1.0,0.0,True,3,1
