match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
2338971,2020/01/25 12:00,5378,5752,virtuspro,cloud9,0,2,0,3,19,17,1,1,25.32385752,2.021225225,29.4278627,3.137317548,0.094195807,1018.279841,1045.815903,0.460455185,38,4,17,8,39,0.487179487,1,1,12,0.75,0,1,0,0,0,1.010869565,0.209462661,13.57971014,4.108689262,1.260869565,1.314932895,1.01084058,0.209652965,71.30637681,7.910083451,68.78405797,8.275184191,0.5,0.329690237,1.041,0.290790302,12.25,3.207413288,2.05,1.395528574,1.0403,0.290100172,72.043,11.53498552,67.969,12.35465819,0.525,0.334477204,13,0.307692308,0.44092219,11,0.363636364,0.455974843,8,0.375,0.484162896,12,0.666666667,0.549382716,7,0.285714286,0.408045977,15,0.4,0.473193473,3,0.333333333,0.494505495,0,0,0,7,0.714285714,0.524064171,5,0.6,0.544715447,2,0.5,0.5,1,1,0.727272727,2,0,0.474576271,3,0.666666667,0.519480519,6,-1,-3,21,-4,27,-0.262820513,1,0,-0.030130435,-0.081327641,1.32971014,0.901275974,-0.789130435,-0.080595679,-0.02945942,-0.080447207,-0.73662319,-3.624902069,0.81505797,-4.079473999,-0.025,-0.004786967,13,0.307692308,0.44092219,4,-0.350649351,-0.068089328,3,-0.225,-0.060552551,10,0.166666667,0.049382716,6,-0.714285714,-0.31922675,13,0.4,-0.001382798,0,-0.333333333,-0.024975025
2338972,2020/01/25 15:00,8637,7175,sprout,heroic,0,2,0,3,30,16,1,1,26.32688308,2.465156106,27.13693465,2.255470855,0.394997819,989.5658957,1050.775264,0.412812803,12,4,117,46,19,0.526315789,2,1,28,0.571428571,0,1,2,0,0.372307692,1.041363636,0.229213982,13.34090909,4.290280674,1.659090909,1.476223404,1.040954545,0.230005331,73.03636364,9.442015648,68.38954545,8.827528727,0.420454545,0.352639106,1.099322034,0.248192547,14.08474576,3.756522624,1.06779661,0.971882792,1.099355932,0.248327406,74.73830508,9.651214581,71.16271186,9.470014377,0.584745763,0.333859587,8,0.5,0.5,6,0.333333333,0.469135802,5,0.4,0.475177305,8,0.5,0.513368984,1,1,0.523809524,7,0.571428571,0.517412935,9,0.555555556,0.504201681,6,0.833333333,0.577922078,11,0.454545455,0.501650165,8,0.875,0.595454545,15,0.666666667,0.537859008,10,0.5,0.502040816,7,0.428571429,0.463855422,2,0,0.407407407,-2,-1,-1,-105,-42,-9,-0.045112782,2,0,-0.057958398,-0.018978565,-0.74383667,0.53375805,0.591294299,0.504340612,-0.058401387,-0.018322075,-1.70194144,-0.209198933,-2.77316641,-0.64248565,-0.164291218,0.018779519,2,-0.333333333,-0.077922078,-5,-0.121212121,-0.032514363,-3,-0.475,-0.12027724,-7,-0.166666667,-0.024490024,-9,0.5,0.021768707,0,0.142857143,0.053557514,7,0.555555556,0.096794273
2338973,2020/01/25 17:35,6211,5752,renegades,cloud9,2,0,1,3,24,17,1,0,29.08156708,5.145107929,29.4278627,3.137317548,0.464118348,1007.102402,1045.815903,0.444516229,1,3,17,9,5,0.8,2,1,13,0.769230769,1,0,1,1,0.615384615,0.967777778,0.21227748,12.22222222,2.897423291,1.222222222,1.133115447,0.968888889,0.211687634,71.40666667,9.853315291,66.72444444,9.103873548,0.5,0.333333333,1.071818182,0.296489098,12.36363636,3.082877265,2.045454545,1.330661924,1.071272727,0.296156313,73.28727273,11.74078911,68.96181818,12.25373251,0.545454545,0.334021329,1,1,0.761904762,2,0,0.319148936,1,1,0.615384615,3,0.666666667,0.487804878,0,0,0,1,0,0.333333333,1,0,0.304347826,0,0,0,7,0.714285714,0.524064171,6,0.666666667,0.58041958,2,0.5,0.5,1,1,0.727272727,2,0,0.474576271,4,0.75,0.56,-3,0,-3,-16,-6,-8,0.030769231,1,1,-0.104040404,-0.084211618,-0.14141414,-0.185453974,-0.823232323,-0.197546477,-0.102383838,-0.084468679,-1.88060606,-1.887473819,-2.23737374,-3.149858962,-0.045454545,-0.000687996,1,1,0.761904762,-5,-0.714285714,-0.204915235,-5,0.333333333,0.034965035,1,0.166666667,-0.012195122,-1,-1,-0.727272727,-1,0,-0.141242938,-3,-0.75,-0.255652174
2338974,2020/01/25 20:00,7533,7175,north,heroic,1,2,0,3,21,16,1,0,26.88173249,2.526725079,27.13693465,2.255470855,0.466581868,1011.946424,1050.775264,0.444352294,1,3,117,47,20,0.5,0,1,29,0.586206897,1,0,2,0,0.292307692,1.020833333,0.20004687,13.05555556,4.3201366,1.527777778,1.257999097,1.020333333,0.199006142,71.89388889,8.272405024,67.56555556,8.040492814,0.416666667,0.343592135,1.10442623,0.24746932,14.09836066,3.705135638,1.114754098,0.993393928,1.104360656,0.247562149,74.95672131,9.671358547,71.31639344,9.433184889,0.598360656,0.336565003,6,0.5,0.489361702,4,0.75,0.504854369,4,0.25,0.422413793,7,0.571428571,0.507109005,5,0.4,0.503875969,5,0.4,0.4453125,5,0.8,0.604651163,6,0.833333333,0.577922078,12,0.5,0.516923077,8,0.875,0.595454545,16,0.6875,0.538834951,10,0.5,0.502040816,7,0.428571429,0.463855422,2,0,0.407407407,-4,-3,-3,-116,-44,-9,-0.086206897,-1,1,-0.083592897,-0.04742245,-1.0428051,0.615000962,0.41302368,0.264605169,-0.084027323,-0.048556007,-3.06283242,-1.398953523,-3.75083788,-1.392692075,-0.181693989,0.007027132,0,-0.333333333,-0.088560376,-8,0.25,-0.012068708,-4,-0.625,-0.173040752,-9,-0.116071429,-0.031725947,-5,-0.1,0.001835153,-2,-0.028571429,-0.018542922,3,0.8,0.197243755
2338975,2020/01/26 11:00,8362,6211,mad-lions,renegades,1,2,0,3,18,24,1,1,27.83837932,2.207461527,31.26984021,4.824234293,0.169760066,1005.632398,1004.356708,0.501835857,44,13,2,4,12,0.666666667,5,2,6,0.833333333,3,1,0,0,0,1.128695652,0.177158842,14.04347826,2.773763114,1.52173913,1.211164198,1.128869565,0.176771851,75.08956522,6.979088939,72.8426087,7.55765389,0.47826087,0.312015219,1.021818182,0.22534088,12.81818182,3.485507184,1.545454545,1.304790918,1.023090909,0.225061387,72.98,9.661270385,68.84181818,9.489517488,0.5,0.301511345,3,1,0.666666667,0,0,0,4,0.75,0.585858586,4,0.75,0.544642857,2,0.5,0.574468085,5,1,0.55625,5,0.4,0.507575758,1,1,0.761904762,3,0.333333333,0.442857143,1,1,0.615384615,3,0.666666667,0.487804878,0,0,0,1,0,0.333333333,2,0.5,0.450980392,5,0,1,42,9,6,-0.166666666,2,1,0.10687747,-0.048182038,1.22529644,-0.71174407,-0.023715415,-0.09362672,0.105778656,-0.048289536,2.10956522,-2.682181446,4.00079052,-1.931863598,-0.02173913,0.010503874,2,0,-0.095238095,-3,-0.333333333,-0.442857143,3,-0.25,-0.02952603,1,0.083333333,0.056837979,2,0.5,0.574468085,4,1,0.222916667,3,-0.1,0.056595365
2338976,2020/01/26 14:30,7532,7175,big,heroic,2,0,1,3,46,16,1,1,24.69151546,2.306345906,27.37324104,2.241696175,0.186101428,1043.538311,1050.554335,0.489904502,13,4,118,48,21,0.333333333,0,2,30,0.6,2,1,2,0,0.416445623,1.067142857,0.231961468,14.54761905,3.941249385,1.547619048,1.450818832,1.066571429,0.231739298,74.37047619,9.304930836,69.50809524,9.215470491,0.571428571,0.371153744,1.1078125,0.248894234,14.109375,3.762965866,1.125,0.976281209,1.10771875,0.249017285,75.1328125,9.757843875,71.48875,9.447256133,0.6015625,0.332834506,9,0.555555556,0.545816733,7,0.428571429,0.510638298,4,0.25,0.469387755,10,0.6,0.576086957,1,0,0.476190476,6,0.166666667,0.394736842,5,0.4,0.448979592,6,0.833333333,0.577922078,12,0.5,0.516923077,9,0.888888889,0.586206897,17,0.647058824,0.529680365,10,0.5,0.502040816,8,0.5,0.505434783,2,0,0.407407407,-3,-5,-3,-105,-44,-9,-0.266666667,-2,1,-0.040669643,-0.016932766,0.43824405,0.178283519,0.422619048,0.474537623,-0.041147321,-0.017277987,-0.76233631,-0.452913039,-1.98065476,-0.231785642,-0.030133929,0.038319238,3,-0.277777778,-0.032105345,-5,-0.071428571,-0.006284779,-5,-0.638888889,-0.116819141,-7,-0.047058824,0.046406591,-9,-0.5,-0.02585034,-2,-0.333333333,-0.110697941,3,0.4,0.041572184
2338977,2020/01/26 17:35,6211,7532,renegades,big,0,2,0,3,24,46,1,1,31.26984021,4.824234293,24.69151546,2.306345906,0.965950684,1004.356708,1043.538311,0.443850973,2,5,13,5,7,0.857142857,4,0,22,0.363636364,1,0,1,0,0.333333333,1.045,0.229339113,12.92857143,3.990422207,1.5,1.180193689,1.046428571,0.228926911,73.65571429,9.182536775,69.63714286,9.589127346,0.535714286,0.296665138,1.07,0.227006207,14.56818182,3.875316569,1.522727273,1.43793786,1.0695,0.226809542,74.47090909,9.102863141,69.55181818,9.012856795,0.568181818,0.362925441,1,1,0.761904762,3,0.333333333,0.442857143,1,1,0.615384615,4,0.75,0.538461538,0,0,0,2,0,0.37254902,3,0.666666667,0.5,9,0.555555556,0.545816733,8,0.5,0.518518519,5,0.4,0.494186047,10,0.6,0.576086957,1,0,0.476190476,6,0.166666667,0.394736842,5,0.4,0.448979592,-7,2,-1,-11,0,-15,0.493506493,3,0,-0.025,0.002332906,-1.63961039,0.115105638,-0.022727273,-0.257744171,-0.023071429,0.002117369,-0.8151948,0.079673634,0.08532468,0.576270551,-0.032467532,-0.066260303,-8,0.444444444,0.216088029,-5,-0.166666667,-0.075661376,-4,0.6,0.121198569,-6,0.15,-0.037625418,-1,0,-0.476190476,-4,-0.166666667,-0.022187822,-2,0.266666667,0.051020408
2339092,2020/01/31 17:30,6667,4411,faze,ninjas-in-pyjamas,2,0,1,3,8,11,1,1,27.52593626,2.385444267,26.91078845,2.261259728,0.580740249,1040.232291,1001.641775,0.555308953,127,31,0,1,16,0.625,2,22,11,0.454545455,0,48,4,0.5,0.462957509,1.071944444,0.222071303,13.75,3.699662147,1.277777778,0.989138545,1.071222222,0.22283341,73.50888889,8.516568746,70.27166667,8.428253246,0.541666667,0.341056365,1.02952381,0.230392547,13.19047619,3.620300535,0.761904762,0.81092316,1.029619048,0.229995958,72.50666667,9.102354135,69.04571429,9.322021328,0.476190476,0.392676726,7,0.428571429,0.483333333,6,0.166666667,0.389261745,3,1,0.666666667,8,0.625,0.485981308,1,0,0.448275862,1,1,0.64,10,0.8,0.541666667,4,0.5,0.515463918,2,0.5,0.49122807,3,0.333333333,0.505617978,5,0.2,0.431506849,1,1,0.551724138,4,0.75,0.595959596,2,0,0.418181818,3,1,1,127,30,5,0.170454545,2,-26,0.042420634,-0.008321244,0.55952381,0.079361612,0.515873016,0.178215385,0.041603174,-0.007162548,1.00222222,-0.585785389,1.22595238,-0.893768082,0.065476191,-0.051620361,3,-0.071428571,-0.032130584,4,-0.333333333,-0.101966325,0,0.666666667,0.161048689,3,0.425,0.054474459,0,-1,-0.103448276,-3,0.25,0.044040404,8,0.8,0.123484848
2339093,2020/01/31 21:30,5973,9215,liquid,mibr,2,0,1,3,3,15,1,1,27.66580443,2.30082133,28.12691759,2.475425592,0.439814991,1060.842675,992.6071007,0.596955488,99,19,49,17,12,0.5,0,48,26,0.576923077,0,21,0,0,0,1.052962963,0.184748374,13.77777778,2.739739557,1.592592593,1.312595937,1.05437037,0.185424468,73.54444444,7.210478657,69.24888889,8.309762814,0.574074074,0.324998681,1.029148936,0.212601213,13.4893617,3.363586867,1.468085106,1.35035163,1.029234043,0.213229894,72.49106383,7.906247256,68.69574468,7.8852957,0.414893617,0.314864864,4,1,0.60952381,6,0.5,0.526315789,3,0.333333333,0.44,6,0.333333333,0.483660131,3,0.666666667,0.522222222,0,0,0,5,0.4,0.460992908,12,0.333333333,0.471186441,10,0.5,0.520408163,2,0,0.304347826,0,0,0,8,0.625,0.520547945,11,0.545454545,0.493055556,4,0.5,0.432432432,-1,2,5,50,2,-14,-0.076923077,0,27,0.023814027,-0.027852839,0.28841608,-0.62384731,0.124507487,-0.037755693,0.025136327,-0.027805426,1.05338061,-0.695768599,0.55314421,0.424467114,0.159180457,0.010133817,-8,0.666666667,0.138337369,-4,0,0.005907626,1,0.333333333,0.135652174,6,0.333333333,0.483660131,-5,0.041666667,0.001674277,-11,-0.545454545,-0.493055556,1,-0.1,0.028560475
2339094,2020/02/01 17:30,4411,9215,ninjas-in-pyjamas,mibr,2,1,1,3,11,15,1,1,26.63038095,2.242814638,27.55497941,2.436657429,0.380117898,1010.765618,1004.362188,0.509214233,1,2,50,18,10,0.5,0,1,27,0.555555556,0,1,0,0,0,1.00952381,0.244899906,12.57142857,3.60649452,0.714285714,0.824786099,1.009333333,0.244960897,72.02285714,9.415287034,68.20095238,10.04887954,0.428571429,0.386858972,1.023877551,0.211957026,13.51020408,3.511627618,1.469387755,1.326373617,1.023918367,0.212502277,72.19346939,8.156068869,68.59877551,7.77741514,0.408163265,0.31417968,5,0.4,0.479338843,2,0.5,0.49122807,4,0.25,0.464285714,4,0.25,0.418181818,1,1,0.551724138,4,0.75,0.595959596,1,0,0.407407407,12,0.333333333,0.471186441,11,0.454545455,0.507836991,2,0,0.304347826,0,0,0,9,0.555555556,0.511538462,11,0.545454545,0.493055556,4,0.5,0.432432432,-3,5,3,-49,-16,-17,-0.055555556,0,0,-0.014353741,0.03294288,-0.93877551,0.094866902,-0.755102041,-0.501587518,-0.014585034,0.03245862,-0.17061225,1.259218165,-0.39782313,2.2714644,0.020408164,0.072679292,-7,0.066666667,0.008152402,-9,0.045454545,-0.01660892,2,0.25,0.159937888,4,0.25,0.418181818,-8,0.444444444,0.040185676,-7,0.204545455,0.10290404,-3,-0.5,-0.025025025
2339095,2020/02/01 22:05,6667,5973,faze,liquid,2,0,1,3,8,3,1,0,28.076375,2.352526717,28.66279717,2.208054584,0.422632341,1049.321663,1070.432494,0.469656405,128,32,100,20,15,0.6,3,1,13,0.538461538,1,1,3,0.333333333,0.468106606,1.085833333,0.231653177,13.63888889,3.62975954,1.277777778,0.989138545,1.084944444,0.232450466,74.11055556,9.14614732,70.61833333,8.562933525,0.569444444,0.336501151,1.062758621,0.184351549,14.13793103,3.002575193,1.689655172,1.533610756,1.064068966,0.184999894,73.63517241,6.980699807,69.73517241,8.512641561,0.586206897,0.323476949,8,0.5,0.504901961,6,0.166666667,0.389261745,4,1,0.673684211,7,0.571428571,0.47752809,1,0,0.448275862,1,1,0.64,9,0.777777778,0.538135593,4,1,0.60952381,7,0.571428571,0.542372881,3,0.333333333,0.44,6,0.333333333,0.483660131,4,0.75,0.526717557,0,0,0,5,0.4,0.460992908,3,1,-1,28,12,2,0.061538462,2,0,0.023074712,0.047301628,-0.49904214,0.627184347,-0.411877394,-0.544472211,0.020875478,0.047450572,0.47538315,2.165447513,0.88316092,0.050291964,-0.016762453,0.013024202,4,-0.5,-0.104621849,-1,-0.404761905,-0.153111136,1,0.666666667,0.233684211,1,0.238095238,-0.006132041,-3,-0.75,-0.078441695,1,1,0.64,4,0.377777778,0.077142685
2339096,2020/02/02 17:30,4411,5973,ninjas-in-pyjamas,liquid,0,2,0,3,11,3,1,1,26.9905113,2.226433297,28.33725609,2.192890565,0.325851719,1015.673475,1075.129058,0.415262095,2,3,101,21,11,0.545454545,1,1,14,0.5,0,1,3,0,0.35042735,1.015416667,0.233327009,12.70833333,3.564631429,0.75,0.829156198,1.01525,0.233484341,71.68083333,8.90304532,68.45416667,9.596691234,0.458333333,0.406116431,1.048387097,0.188595775,13.87096774,3.169837031,1.64516129,1.514412206,1.049612903,0.189357773,73.17870968,7.044089603,69.18322581,8.533888569,0.580645161,0.338325435,5,0.4,0.479338843,3,0.666666667,0.536585366,4,0.25,0.464285714,4,0.25,0.418181818,2,1,0.561403509,5,0.6,0.548387097,1,0,0.407407407,4,1,0.60952381,8,0.5,0.51010101,3,0.333333333,0.44,6,0.333333333,0.483660131,4,0.75,0.526717557,0,0,0,6,0.333333333,0.455621302,-1,-1,1,-99,-18,-3,0.045454545,1,0,-0.03297043,0.044731234,-1.16263441,0.394794398,-0.89516129,-0.685256008,-0.034362903,0.044126568,-1.49787635,1.858955717,-0.72905914,1.062802665,-0.122311828,0.067790996,1,-0.6,-0.130184967,-5,0.166666667,0.026484356,1,-0.083333333,0.024285714,-2,-0.083333333,-0.065478313,-2,0.25,0.034685952,5,0.6,0.548387097,-5,-0.333333333,-0.048213894
2339097,2020/02/02 21:30,6667,5973,faze,liquid,2,0,1,3,8,3,1,0,28.44658259,2.333636373,28.33725609,2.192890565,0.51453719,1054.625099,1075.129058,0.470526639,129,33,101,22,16,0.625,4,1,15,0.533333333,1,0,5,0.6,0.54753063,1.095526316,0.230579332,13.68421053,3.540036152,1.342105263,1.058208909,1.094684211,0.231324004,74.45263158,9.101624402,71.02473684,8.723442626,0.565789474,0.347378389,1.053636364,0.183960111,13.93939394,3.237464346,1.757575758,1.538009399,1.054787879,0.184670675,73.45757576,6.915261572,69.18727273,8.273431472,0.590909091,0.336076864,8,0.5,0.504901961,7,0.285714286,0.435294118,4,1,0.673684211,7,0.571428571,0.47752809,1,0,0.448275862,1,1,0.64,10,0.8,0.541666667,5,1,0.588652482,8,0.5,0.51010101,3,0.333333333,0.44,6,0.333333333,0.483660131,5,0.8,0.541401274,0,0,0,6,0.333333333,0.455621302,3,1,-1,28,11,1,0.091666667,3,1,0.041889952,0.046619221,-0.25518341,0.302571806,-0.415470495,-0.47980049,0.039896332,0.046653329,0.99505582,2.18636283,1.83746411,0.450011154,-0.025119617,0.011301525,3,-0.5,-0.083750521,-1,-0.214285714,-0.074806892,1,0.666666667,0.233684211,1,0.238095238,-0.006132041,-4,-0.8,-0.093125412,1,1,0.64,4,0.466666667,0.086045365
2339098,2020/02/07 17:30,4608,9565,natus-vincere,vitality,0,2,0,3,8,6,1,1,29.33111317,2.560757786,27.9992168,2.059184168,0.670277638,1028.569374,1033.263073,0.493245635,6,5,129,24,12,0.583333333,0,48,6,0.666666667,4,47,3,0.333333333,0.371929825,1.139,0.251440516,13.5,3.69459064,1.233333333,1.02252411,1.139933333,0.251346498,76.236,10.07183717,71.38133333,10.21677958,0.516666667,0.328718049,1.112,0.236395149,12.6,3.158058475,1.533333333,1.087300429,1.113333333,0.236235664,76.09466667,9.684854063,70.16266667,8.510078313,0.5,0.365148372,3,0.333333333,0.487179487,5,0.6,0.483606557,2,0.5,0.488888889,7,0.428571429,0.479041916,0,0,0,5,1,0.606060606,8,0.625,0.621761658,3,0.333333333,0.456790123,5,0.4,0.507462687,1,1,0.695652174,4,1,0.695652174,1,1,0.571428571,0,0,0,1,0,0.2,3,0,-1,-123,-19,6,-0.083333334,-4,1,0.027,0.015045367,0.9,0.536532165,-0.3,-0.064776319,0.0266,0.015110834,0.14133333,0.386983107,1.21866666,1.706701267,0.016666667,-0.036430323,0,0,0.030389364,0,0.2,-0.023856129,1,-0.5,-0.206763285,3,-0.571428571,-0.216610258,-1,-1,-0.571428571,5,1,0.606060606,7,0.625,0.421761658
2339099,2020/02/07 21:30,6665,5005,astralis,complexity,0,2,0,3,1,44,1,1,31.86152938,2.640839484,28.7771571,2.858665525,0.835056557,1042.859908,1008.802696,0.548855885,384,87,30,11,12,0.833333333,3,55,10,0.6,2,19,0,0,0,1.166785714,0.153740356,14.25,2.487468593,1.392857143,1.144530026,1.167428571,0.153708311,77.94071429,6.039509162,73.09,6.733968263,0.482142857,0.340224266,1.145454545,0.241298142,14,5.274294438,1.363636364,1.149919149,1.145727273,0.242416843,75.73636364,8.867964072,73.98090909,9.601394742,0.613636364,0.334793633,0,0,0,7,0.857142857,0.570707071,2,1,0.680851064,9,0.888888889,0.610169492,2,0.5,0.484375,4,0.75,0.572649573,4,0.5,0.526785714,6,0.833333333,0.588235294,4,0,0.441176471,3,0.666666667,0.552631579,2,0.5,0.413043478,0,0,0,2,1,0.603773585,5,0.6,0.559055118,1,1,1,354,76,2,0.233333333,1,36,0.021331169,-0.087557786,0.25,-2.786825845,0.029220779,-0.005389123,0.021701298,-0.088708532,2.20435065,-2.82845491,-0.89090909,-2.867426479,-0.131493507,0.005430633,-6,-0.833333333,-0.588235294,3,0.857142857,0.1295306,-1,0.333333333,0.128219485,7,0.388888889,0.197126013,2,0.5,0.484375,2,-0.25,-0.031124012,-1,-0.1,-0.032269404
2339100,2020/02/08 17:30,4608,6665,natus-vincere,astralis,2,1,1,3,8,1,1,1,27.5159531,2.73536857,30.23904113,2.53006524,0.19177081,1023.690501,1032.109175,0.487886924,7,6,385,88,13,0.538461538,0,1,12,0.75,0,1,0,0,0,1.1259375,0.248770217,13.4375,3.58763066,1.28125,1.124565888,1.126875,0.248656358,75.659375,10.01255398,70.920625,10.07002791,0.5,0.330718914,1.131851852,0.142777658,14.25925926,2.473453016,1.444444444,1.133115447,1.132222222,0.142523639,76.65481481,5.449212223,71.96296296,6.346472228,0.481481481,0.346449758,3,0.333333333,0.487179487,6,0.5,0.473333333,2,0.5,0.488888889,7,0.428571429,0.479041916,0,0,0,5,1,0.606060606,9,0.555555556,0.591743119,0,0,0,7,0.857142857,0.570707071,2,1,0.680851064,8,0.875,0.595348837,2,0,0.435483871,3,0.666666667,0.520408163,5,0.4,0.503597122,0,0,-1,-378,-82,1,-0.211538462,0,0,-0.005914352,0.105992559,-0.82175926,1.114177644,-0.163194444,-0.008549559,-0.005347222,0.106132719,-0.99543981,4.563341757,-1.04233796,3.723555682,0.018518519,-0.015730844,3,0.333333333,0.487179487,-1,-0.357142857,-0.097373737,0,-0.5,-0.191962175,-1,-0.446428571,-0.116306921,-2,0,-0.435483871,2,0.333333333,0.085652443,4,0.155555556,0.088145997
2339101,2020/02/08 21:55,9565,5005,vitality,complexity,0,2,0,3,6,44,1,0,28.61177704,2.035273551,28.7608595,2.94044849,0.480774666,1031.866625,1009.465839,0.532192726,130,25,31,12,7,0.714285714,5,1,11,0.636363636,3,1,0,0,0,1.122352941,0.223962429,12.76470588,3.077994224,1.588235294,1.032348751,1.123882353,0.223872307,76.37764706,9.13362471,70.62941176,8.195850077,0.529411765,0.362612588,1.145833333,0.231028798,14,5.082650227,1.5,1.224744871,1.146083333,0.232102333,75.94,8.521036713,73.87666667,9.20240669,0.583333333,0.343592135,3,0.333333333,0.456790123,6,0.5,0.518518519,1,1,0.695652174,4,1,0.695652174,1,1,0.571428571,0,0,0,2,0.5,0.444444444,6,0.833333333,0.588235294,4,0,0.441176471,3,0.666666667,0.552631579,2,0.5,0.413043478,1,1,0.571428571,2,1,0.603773585,6,0.666666667,0.564935065,-2,0,0,99,13,-4,0.077922078,2,0,-0.023480392,-0.007066369,-1.23529412,-2.004656003,0.088235294,-0.19239612,-0.02220098,-0.008230026,0.43764706,0.612587997,-3.24725491,-1.006556613,-0.053921568,0.019020453,-3,-0.5,-0.131445171,2,0.5,0.077342048,-2,0.333333333,0.143020595,2,0.5,0.282608696,0,0,0,-2,-1,-0.603773585,-4,-0.166666667,-0.12049062
2339102,2020/02/09 17:30,4608,9565,natus-vincere,vitality,2,0,1,3,8,6,1,1,28.25956608,2.699653738,28.38661762,2.025332434,0.48335368,1033.620314,1026.611608,0.510084971,8,7,131,26,14,0.571428571,1,1,8,0.625,0,1,5,0.2,0.38087218,1.123142857,0.247995062,13.45714286,3.564450325,1.342857143,1.11976674,1.123942857,0.247942153,75.516,10.04462819,70.78342857,10.10123668,0.471428571,0.336852175,1.087894737,0.23540735,12.31578947,3.229023505,1.578947368,0.990257249,1.089263158,0.235590376,74.77578947,9.854449337,69.58315789,8.516590035,0.526315789,0.379531713,3,0.333333333,0.487179487,7,0.571428571,0.483333333,2,0.5,0.488888889,8,0.5,0.5,0,0,0,6,0.833333333,0.558441558,9,0.555555556,0.591743119,4,0.25,0.439252336,7,0.428571429,0.486338798,1,1,0.695652174,4,1,0.695652174,1,1,0.571428571,0,0,0,2,0.5,0.444444444,2,1,-1,-123,-19,6,-0.053571429,1,0,0.03524812,0.012587712,1.14135339,0.33542682,-0.236090225,0.129509491,0.034679699,0.012351777,0.74021053,0.190178853,1.20027068,1.584646645,-0.054887218,-0.042679538,-1,0.083333333,0.047927151,0,0.142857143,-0.003005464,1,-0.5,-0.206763285,4,-0.5,-0.195652174,-1,-1,-0.571428571,6,0.833333333,0.558441558,7,0.055555556,0.147298675
